algorithm,mode,patient_id,clean_prob,adv_prob,success,confidence_drop,efficiency,l2_norm,linf_norm,l0_norm,param_steps,param_overshoot
deepfool,lesion,bcaf0768-3841-4280-8de4-57e822f38c7a,0.5205,0.4998,1.0,0.02075,6.902549507701817e-05,300.64185850684385,1.79226253374815,111592,50,0.01
deepfool,lesion,6e73017c-4e3a-499b-a597-4a797bb179de,0.5244,0.5,0.0,0.02441,8.898315234727146e-05,274.36724655281097,1.79226253374815,103612,50,0.01
deepfool,lesion,dc995045-8ec6-4cef-ba20-350c66732a9b,0.521,0.5,0.0,0.021,7.767683855976548e-05,270.3005701380159,1.79226253374815,98380,50,0.01
deepfool,lesion,83f0d9e7-520b-41ee-a7c0-f93713784281,0.5176,0.5,0.0,0.01758,0.00012962828464600844,135.60408553354245,1.748467253033883,107512,50,0.01
deepfool,lesion,bfbea630-4c43-485f-b1b2-0e5715109ae3,0.4983,0.4983,1.0,0.0,0.0,0.0,0.0,0,50,0.01
deepfool,lesion,4a567c8b-ab4e-4c3a-a053-9a23b087545a,0.524,0.4998,1.0,0.02417,0.00013106433979054977,184.41264734797144,1.79226253374815,99596,50,0.01
deepfool,lesion,b900d3e4-787b-44b3-9754-88f93db99c27,0.523,0.4998,1.0,0.0232,0.00010303528093639905,225.1011416981169,1.7338688238178337,97394,50,0.01
deepfool,lesion,0983ae59-b906-4fd5-a810-edfe0580fe3b,0.5156,0.5,0.0,0.01563,5.443638463505764e-05,287.0322873975903,1.79226253374815,106656,50,0.01
deepfool,lesion,e15ecf55-b05a-4f6f-bb25-d51d4a438963,0.505,0.5,0.0,0.004883,1.7457582976046722e-05,279.6957921680828,1.7338688238178337,94723,50,0.01
deepfool,lesion,747b1c03-c554-41ea-9d57-7b54894985f3,0.5103,0.5,0.0,0.010254,5.3085650752167706e-05,193.1577762386276,1.777664106265571,115445,50,0.01
deepfool,lesion,87e4af8b-1110-481d-86de-f315ca03936d,0.5186,0.5,0.0,0.01855,8.167689575197365e-05,227.171800891256,1.763065678782992,88628,50,0.01
deepfool,lesion,878ae8b8-f206-4d82-8099-3a56f89bb9c4,0.5117,0.5,0.0,0.01172,5.089753122794265e-05,230.2420120734157,1.79226253374815,69635,50,0.01
deepfool,lesion,34873b9f-5305-404e-b7f7-5105feede48a,0.5156,0.4998,1.0,0.01587,7.814826590577514e-05,203.06452664416435,1.79226253374815,103219,50,0.01
deepfool,lesion,72a10e64-2d93-4b61-8b90-8efef7284ced,0.5195,0.5,0.0,0.01953,0.00010496069062415216,186.0815690408207,1.748467253033883,90225,50,0.01
deepfool,lesion,04e6f392-a196-447f-9b75-f5af995a36d0,0.5186,0.5,0.0,0.01855,0.0001651216233326964,112.36982246088843,1.690073546570507,65401,50,0.01
deepfool,lesion,5a8415b5-f658-4d37-8144-1aa22420f84f,0.518,0.5,0.0,0.01807,0.00010949817298837593,164.99276431601197,1.79226253374815,80534,50,0.01
deepfool,lesion,3874e3f6-0c79-4fc1-a874-1d761e475e53,0.5166,0.4998,1.0,0.01685,3.514522184022045e-05,479.31702355539556,1.79226253374815,131781,50,0.01
deepfool,lesion,2c376b9a-167a-43d3-bcc2-b4af32fb9f74,0.507,0.4983,1.0,0.008545,3.852179522394738e-05,221.82044800712617,1.704671972319616,83952,50,0.01
deepfool,lesion,cf951660-886d-482d-99bf-2bdaedd5f4fd,0.5176,0.5,0.0,0.01758,7.080939557349715e-05,248.24565803624967,1.79226253374815,105220,50,0.01
deepfool,lesion,acb5c720-f741-415c-993c-65855be08ffa,0.5234,0.5,0.0,0.02344,0.00011527282042864028,203.321996561681,1.79226253374815,115467,50,0.01
deepfool,lesion,112bf6f9-0ac8-4ca0-a84b-ea29811fd871,0.517,0.4998,1.0,0.01733,7.113629802952317e-05,243.67284852375423,1.79226253374815,109619,50,0.01
deepfool,lesion,e6295ee0-bb33-49e3-9376-8b78f5a3fc52,0.5166,0.5,0.0,0.0166,7.842015566633248e-05,211.7001982226773,1.79226253374815,97316,50,0.01
deepfool,lesion,780579a3-2dcc-4343-9c92-de8be54e2865,0.5146,0.5,0.0,0.01465,5.237772734703371e-05,279.66920753207904,1.79226253374815,105447,50,0.01
deepfool,lesion,228b3dc1-f78a-4ac9-b213-2a416583d063,0.521,0.5,0.0,0.021,8.624176423869341e-05,243.456217929705,1.79226253374815,86192,50,0.01
deepfool,lesion,3a010152-9ce2-4780-bdd8-bac6fa101991,0.504,0.5,0.0,0.003906,1.5866867266450814e-05,246.18911435030253,1.79226253374815,108495,50,0.01
deepfool,lesion,9b6f8882-b59f-4a4d-8f48-b3f355fd70b9,0.516,0.5,0.0,0.01611,6.329028830502727e-05,254.59326669060516,1.79226253374815,113707,50,0.01
deepfool,lesion,d99282ee-dc00-40d4-bb8d-5f8dba263a05,0.515,0.5,0.0,0.01514,5.3053377877210454e-05,285.31112165002367,1.79226253374815,105414,50,0.01
deepfool,lesion,1748e4e2-5c73-4794-81fe-2c5fe4af8cdd,0.52,0.5,0.0,0.02002,7.734909829382087e-05,258.8204864803937,1.79226253374815,102380,50,0.01
deepfool,lesion,095edab1-09c6-4f83-931e-f0a33b77639c,0.4946,0.4946,1.0,0.0,0.0,0.0,0.0,0,50,0.01
deepfool,lesion,fd147f16-7eeb-474f-98df-c3b0c39c163c,0.5195,0.5,0.0,0.01953,7.05432540664294e-05,276.8691387684259,1.79226253374815,117116,50,0.01
deepfool,lesion,f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,0.5176,0.5,0.0,0.01758,6.97617428896983e-05,251.9737075247032,1.79226253374815,105187,50,0.01
deepfool,lesion,42765f9e-beea-4f46-8af4-f1282095662d,0.5176,0.5,0.0,0.01758,6.575064691860957e-05,267.34527830732736,1.79226253374815,110929,50,0.01
deepfool,lesion,624a95b9-354b-415e-8bcc-382c6510469d,0.513,0.4998,1.0,0.01343,4.9856735475266286e-05,269.3263858232931,1.79226253374815,114730,50,0.01
deepfool,lesion,38929efc-a8ad-42b5-9fff-8ba881a7873e,0.5254,0.5,0.0,0.02539,0.00011085420439505041,229.0452142744812,1.79226253374815,114774,50,0.01
deepfool,lesion,bc7b5348-574e-49a2-a20a-719d942a9c31,0.5166,0.5,0.0,0.0166,6.480844248363976e-05,256.16357781693046,1.777664106265571,121518,50,0.01
deepfool,lesion,35ffa64a-fc84-4582-95ad-40d4eab93197,0.5137,0.5,0.0,0.01367,4.379349167939564e-05,312.1896536510819,1.79226253374815,106853,50,0.01
deepfool,lesion,0c89ca38-27ca-4cd0-88cb-18093fdcb04b,0.512,0.5,0.0,0.01221,5.328079208126129e-05,229.1075408723207,1.79226253374815,96590,50,0.01
deepfool,lesion,e5e4f0cf-58ec-4442-a54c-96d5d29d8f0b,0.516,0.5,0.0,0.01611,3.327035385702811e-05,484.3134917924382,1.79226253374815,127961,50,0.01
deepfool,lesion,ae9439c0-31a2-4b2a-946e-f9f497109c42,0.511,0.5,0.0,0.01123,5.75173643179251e-05,195.25353573833505,1.777664106265571,96954,50,0.01
deepfool,lesion,17f68ac3-2385-4b13-b8c0-66ba8b343205,0.5186,0.5,0.0,0.01855,9.515374163202043e-05,194.9969300293345,1.79226253374815,116493,50,0.01
deepfool,lesion,975aac17-f7e4-4b6c-a669-e73b0bb5caef,0.515,0.5,0.0,0.01514,6.0453509548405056e-05,250.38610433816933,1.79226253374815,92854,50,0.01
deepfool,lesion,3d384875-3304-44de-8b8b-40a131a722ce,0.5117,0.4998,1.0,0.01196,8.066022053725227e-05,148.31214872104687,1.748467253033883,111629,50,0.01
deepfool,lesion,bee78c8a-8a21-49b3-b1d5-93c93ccf300c,0.508,0.4998,1.0,0.00806,3.2993791974491644e-05,244.18656185075238,1.79226253374815,77883,50,0.01
deepfool,lesion,be9e9eea-96d0-43a3-801e-b39bfd209ca7,0.5205,0.5,0.0,0.02051,7.514682684637108e-05,272.9032396959936,1.79226253374815,105590,50,0.01
deepfool,lesion,b34524bc-e812-4067-a0e8-bd7185bfb814,0.5176,0.5,0.0,0.01758,0.00011307315676119568,155.45798403765542,1.763065678782992,95954,50,0.01
deepfool,lesion,32c41ed0-6704-465c-94d3-3073b9b4415e,0.5146,0.5,0.0,0.01465,9.496468617855277e-05,154.25141795875925,1.719270398068725,72452,50,0.01
deepfool,lesion,0ca3f31a-ace5-4bd2-9900-b152cc212c8e,0.5156,0.5,0.0,0.01563,4.896382364783466e-05,319.1131499837707,1.79226253374815,112177,50,0.01
deepfool,lesion,072e7048-52f1-4b2b-be08-42e0ca1ba1ee,0.514,0.4998,1.0,0.014404,3.892782731646142e-05,370.0257082809133,1.777664106265571,132165,50,0.01
deepfool,lesion,32c3e235-1885-4aad-b4ad-2ef8583fbb78,0.508,0.5,0.0,0.007812,3.737631867843757e-05,209.02272550809758,1.719270398068725,74131,50,0.01
deepfool,lesion,49b95513-daab-49bb-bc6e-c5254ab1bc07,0.5195,0.5,0.0,0.01953,9.971835198086857e-05,195.86414748159874,1.748467253033883,94711,50,0.01
deepfool,lesion,e7f182ac-e84e-4e0a-89f9-be61ea3c66c2,0.5107,0.5,0.0,0.01074,5.4387780768486396e-05,197.51104655625895,1.719270398068725,106214,50,0.01
deepfool,lesion,f42223b1-1a5b-45c2-a1d2-25c6df776484,0.5234,0.5,0.0,0.02344,0.00012549185934786615,186.76510269702695,1.777664106265571,81820,50,0.01
deepfool,lesion,3b75d0e1-a430-4d1e-a89e-672d25ca6953,0.5176,0.5,0.0,0.01758,0.00010658107752216798,164.92725920581995,1.79226253374815,95621,50,0.01
deepfool,lesion,963b58ae-2175-4aa5-90be-c37d44809c91,0.5103,0.5,0.0,0.010254,4.69465208991201e-05,218.4167442687477,1.748467253033883,104704,50,0.01
deepfool,lesion,4206173d-0db2-4f32-80fb-0bd99d5532e1,0.5244,0.5,0.0,0.02441,0.00012687579728882714,192.4248991567218,1.79226253374815,77442,50,0.01
deepfool,lesion,b97b78b8-bcb0-4694-aa55-d3ca9c4396df,0.5244,0.5,0.0,0.02441,9.633504187567149e-05,253.42867998692583,1.79226253374815,105632,50,0.01
deepfool,lesion,9a4b8ac5-0371-4bc0-a609-32ad46806f7c,0.5195,0.5,0.0,0.01953,8.491690939356731e-05,230.004249314217,1.79226253374815,105585,50,0.01
deepfool,lesion,3ef164d4-0e03-4695-bc05-bad84b526960,0.499,0.499,1.0,0.0,0.0,0.0,0.0,0,50,0.01
deepfool,lesion,bc6dd946-0b3f-445f-8d78-3cc39a0b14ae,0.523,0.5,0.0,0.02295,8.845319959250232e-05,259.45040829320936,1.79226253374815,102629,50,0.01
deepfool,lesion,78228039-bc86-44ce-8a13-57cf49ccf493,0.506,0.4998,1.0,0.006104,2.840369609559773e-05,214.88455601600182,1.777664106265571,100382,50,0.01
deepfool,lesion,af31012f-209d-41cf-a2f4-4ef1105067c9,0.512,0.4998,1.0,0.01245,7.320284637762919e-05,170.0913624319539,1.79226253374815,100083,50,0.01
deepfool,lesion,0a15acdd-248c-47ff-abfc-d33f8a0cf417,0.5166,0.4998,1.0,0.01685,7.147228604640077e-05,235.69559693877454,1.79226253374815,109248,50,0.01
deepfool,lesion,b3e8a708-d8e1-434e-92ca-5d5e79aca86e,0.5205,0.5,0.0,0.02051,9.263134861847942e-05,221.3917081520553,1.79226253374815,100344,50,0.01
deepfool,lesion,c60a0502-26cb-40a1-8343-43625a3c4e3f,0.5176,0.5,0.0,0.01758,7.966911757794254e-05,220.63913262257654,1.79226253374815,92807,50,0.01
deepfool,lesion,be8c0087-ae1c-4b60-acb0-4b2e6157eadb,0.5083,0.5,0.0,0.0083,2.7489952871410472e-05,301.9569108959043,1.79226253374815,98590,50,0.01
deepfool,lesion,42da1a6f-7984-4d82-b10a-603b8e3724c5,0.515,0.5,0.0,0.01514,6.292650511520877e-05,240.5459944368073,1.79226253374815,82797,50,0.01
deepfool,lesion,85727853-cb45-478d-a517-a0f0c85d0eb5,0.5254,0.4998,1.0,0.02563,0.00010581171370284648,242.26774831312719,1.777664106265571,114312,50,0.01
deepfool,lesion,8c2aa2bb-ac88-4f14-a322-72d7e23749e8,0.522,0.5,0.0,0.02197,0.00017432786143514452,126.04213731166114,1.763065678782992,103186,50,0.01
deepfool,lesion,5df1e543-92ca-42f2-94a8-7446f944a1ba,0.5073,0.5,0.0,0.007324,3.164914949141722e-05,231.41913344842735,1.777664106265571,125276,50,0.01
deepfool,lesion,32e8b837-8656-47e1-87ec-b365c7670984,0.5103,0.5,0.0,0.010254,5.486028660877092e-05,186.9094546037612,1.690073546570507,110298,50,0.01
deepfool,lesion,fb10f71b-fd9d-43cc-a310-c5b48b7d22c8,0.5137,0.4998,1.0,0.013916,5.706568692445819e-05,243.85960065373328,1.79226253374815,97352,50,0.01
deepfool,lesion,9bc684ec-12a8-4c76-85a3-29a75d550968,0.5146,0.5,0.0,0.01465,9.959771295217155e-05,147.07604286092837,1.7338688238178337,87121,50,0.01
deepfool,lesion,39919c47-0f93-417f-96fb-1aa8a6d6e7ab,0.5215,0.4993,1.0,0.02222,7.97307121585462e-05,278.64791712914996,1.79226253374815,111385,50,0.01
deepfool,lesion,0d77cf1a-64d4-4f8a-938b-9b838d549090,0.5176,0.4998,1.0,0.01782,6.0047510365531374e-05,296.8027402952897,1.79226253374815,120094,50,0.01
deepfool,lesion,9e6239f2-9352-4bad-a19a-22538ddd0e27,0.514,0.5,0.0,0.01416,6.855820408382623e-05,206.54211175077998,1.79226253374815,88731,50,0.01
deepfool,lesion,9efa04ab-254a-4047-8f2f-91e5fe93062f,0.5225,0.5,0.0,0.02246,0.0001167547006786954,192.37715799250017,1.79226253374815,119482,50,0.01
deepfool,lesion,342bd0cf-b337-40e9-8512-eb170292e2f2,0.5195,0.5,0.0,0.01953,7.738981558977177e-05,252.37493913614455,1.748467253033883,113302,50,0.01
deepfool,lesion,67bc7433-4582-493a-af6b-82d0383d9c32,0.513,0.5,0.0,0.01318,5.179385827269025e-05,254.53971164054943,1.719270398068725,80456,50,0.01
deepfool,lesion,49f0fa25-89cd-41a7-9c70-4d7d8d9be572,0.522,0.5,0.0,0.02197,0.00012992288978321988,169.12074758622433,1.79226253374815,98479,50,0.01
deepfool,lesion,c1273696-fdec-48a9-988c-74e57b6323fa,0.5024,0.4998,1.0,0.002686,7.301122142035971e-06,367.8265919515359,1.79226253374815,100290,50,0.01
deepfool,lesion,2fba3da2-e622-477e-a8fe-8fcc06550b25,0.514,0.5,0.0,0.01416,5.5738500670531584e-05,254.04623517131947,1.79226253374815,111289,50,0.01
deepfool,lesion,bf99f510-56e1-421b-ad0f-ad10f4cdd3a3,0.5205,0.4998,1.0,0.02075,8.994168741008415e-05,230.7267488710013,1.79226253374815,96382,50,0.01
deepfool,lesion,3e3babaa-b242-4dac-a549-9c87dec28ead,0.511,0.5,0.0,0.01123,3.301573229821189e-05,340.1550705654975,1.79226253374815,113148,50,0.01
deepfool,lesion,b7fe2048-abe7-4f69-b82a-ed93c354a8aa,0.517,0.5,0.0,0.01709,8.297463073340525e-05,205.96468580956216,1.7955512136312666,113225,50,0.01
deepfool,lesion,b829950f-6e68-4f84-9d7c-65a0aa3d0cab,0.515,0.5,0.0,0.01514,8.434695854491013e-05,179.45778970912218,1.79226253374815,79383,50,0.01
deepfool,lesion,01a7353d-25bb-4ff8-916b-f50dd541dccf,0.5146,0.5,0.0,0.01465,5.78732358877893e-05,253.11246683740293,1.79226253374815,112172,50,0.01
deepfool,lesion,453a9434-2ca7-4a28-b6f3-833b994e6e73,0.5186,0.4998,1.0,0.0188,8.282293853199072e-05,226.97610658803953,1.777664106265571,113431,50,0.01
deepfool,lesion,df6fce59-efa3-41a1-bdf7-1ff27cad394f,0.517,0.4998,1.0,0.01733,8.013346468091655e-05,216.31392631306855,1.79226253374815,75802,50,0.01
deepfool,lesion,fdfce1ff-203e-4b23-a360-3803558a7f7a,0.5205,0.4998,1.0,0.02075,0.00012659527366692396,163.92360095790835,1.79226253374815,88804,50,0.01
deepfool,lesion,3b1a0e72-4870-4927-8171-293f1a767bde,0.516,0.5,0.0,0.01611,7.122667191009203e-05,226.22538463719317,1.777664106265571,91776,50,0.01
deepfool,lesion,13932109-fbd1-4b6b-b81c-91682740cc50,0.518,0.4998,1.0,0.01831,0.00010383376046641924,176.34483034911804,1.704671972319616,88669,50,0.01
deepfool,lesion,3817e718-4a42-4d67-a34a-ab1a4b9d52b3,0.503,0.5,0.0,0.00293,1.6433589556020858e-05,178.27435021719276,1.777664106265571,66791,50,0.01
deepfool,lesion,bf3ef845-34ab-4b80-81e7-ac7a3b23485a,0.509,0.5,0.0,0.00879,2.359107348001476e-05,372.55882006428266,1.79226253374815,113060,50,0.01
deepfool,lesion,b7b51f82-2aa9-4375-a84f-25c52eeb0b40,0.516,0.5,0.0,0.01611,5.273906095563738e-05,305.5284064125952,1.79226253374815,106604,50,0.01
deepfool,lesion,dd033b96-06ce-4587-b781-e0e2dd4026ac,0.523,0.4998,1.0,0.0232,0.0001947091841042142,119.11795265209024,1.7338688238178337,88938,50,0.01
deepfool,lesion,8917b2df-a22a-4da0-935c-397926ad5a1a,0.513,0.4998,1.0,0.01343,6.888643505413161e-05,194.92566807615307,1.777664106265571,91485,50,0.01
deepfool,lesion,a81ed846-615a-4432-8e34-67b1169ebea5,0.5283,0.4998,1.0,0.02856,0.00011983924565189014,238.35641628432666,1.79226253374815,97872,50,0.01
deepfool,lesion,3f25e62e-b79f-4cdd-8607-adc010808d4c,0.5103,0.4998,1.0,0.0105,3.211780972001885e-05,326.8606099293081,1.79226253374815,108233,50,0.01
deepfool,lesion,b435cc3a-cc81-4361-ac91-235b4150265e,0.514,0.4998,1.0,0.014404,6.883797748836807e-05,209.249274889658,1.777664106265571,108096,50,0.01
deepfool,lesion,38b147a7-352b-4adb-88b5-2449d362acae,0.52,0.5,0.0,0.02002,7.719434750195468e-05,259.3393415071114,1.79226253374815,97990,50,0.01
deepfool,lesion,b6271674-f13d-4087-ae03-d6ae35381dfc,0.5176,0.4998,1.0,0.01782,6.480750562550744e-05,275.00311040110915,1.79226253374815,103502,50,0.01
deepfool,lesion,059f1e59-573c-49d1-ac78-3323a2ff047f,0.506,0.5,0.0,0.00586,1.973202991851002e-05,296.9474009516972,1.79226253374815,96825,50,0.01
deepfool,lesion,d20338e0-8ae9-4a30-9a0e-8225aae32073,0.516,0.5,0.0,0.01611,5.201111454505487e-05,309.8045752417338,1.79226253374815,112036,50,0.01
deepfool,lesion,94399962-8f89-4dfa-a93f-7a3df88feca5,0.522,0.5,0.0,0.02197,0.00012625338363192538,174.03617722274885,1.485695565281341,114434,50,0.01
deepfool,lesion,d759f178-2451-47bc-80c0-2efe67588693,0.5176,0.5,0.0,0.01758,0.00012141013031694345,144.78301730586952,1.763065678782992,84459,50,0.01
deepfool,lesion,baf8fe18-a7ca-4e9c-b3dc-5c80d474545b,0.5195,0.5,0.0,0.01953,7.444718243261113e-05,262.35042564485263,1.79226253374815,104686,50,0.01
deepfool,lesion,9708b405-8887-4824-b354-f7c245eedfc3,0.522,0.5,0.0,0.02197,7.713885388690958e-05,284.84551094629836,1.79226253374815,109788,50,0.01
deepfool,lesion,f7856767-112d-4ff6-8b20-1188c0c47a1a,0.5205,0.5,0.0,0.02051,8.76868947967276e-05,233.8754559237564,1.79226253374815,94438,50,0.01
deepfool,lesion,4fd86b92-7ee7-44b7-8b94-7bafbedfaedd,0.5205,0.5,0.0,0.02051,0.00011007668310210905,186.30478245675178,1.79226253374815,80951,50,0.01
deepfool,lesion,b23184fc-0e6e-4802-a451-da82e2ac6e9a,0.5195,0.5,0.0,0.01953,6.334153344192465e-05,308.3482343741175,1.79226253374815,87739,50,0.01
deepfool,lesion,1923df31-e23a-4ee4-86f8-35d124af2f61,0.521,0.4998,1.0,0.02124,0.0001310937914213759,162.0231907506313,1.748467253033883,80969,50,0.01
deepfool,lesion,b6d61fae-fa1f-4328-b065-033ee168cd98,0.5073,0.5,0.0,0.007324,3.2911058216098606e-05,222.54582947710298,1.79226253374815,95586,50,0.01
deepfool,lesion,6ccf77da-c917-4fc1-8bf7-f0e7bfd3acf4,0.5205,0.5,0.0,0.02051,0.00012778690728095155,160.4844575636671,1.79226253374815,97104,50,0.01
deepfool,lesion,b5017804-ddc0-44fa-8d64-15628c25e031,0.512,0.5,0.0,0.01221,3.9305927761077656e-05,310.5646385910993,1.79226253374815,105609,50,0.01
deepfool,lesion,37f025d9-05c0-4e27-9a75-2e6a2085fa30,0.4976,0.4976,1.0,0.0,0.0,0.0,0.0,0,50,0.01
deepfool,lesion,2456fcb4-82bd-4fa9-8ef2-8e1250c3ff50,0.517,0.5,0.0,0.01709,7.742200898380879e-05,220.73624765794654,1.763065678782992,97588,50,0.01
deepfool,lesion,b090dd7d-b4d9-4ebe-b36d-95f83510e955,0.5166,0.4998,1.0,0.01685,9.47520240040042e-05,177.78726418910674,1.7338688238178337,96477,50,0.01
deepfool,lesion,67b8ef8a-5285-4eec-88c8-8f4fe53f0f6e,0.52,0.5,0.0,0.02002,8.020427562208719e-05,249.6067833531414,1.777664106265571,94266,50,0.01
deepfool,lesion,aafca7fa-b482-4e37-bbc4-96da4b744847,0.517,0.4998,1.0,0.01733,7.386361045763787e-05,234.67556306637243,1.777664106265571,121813,50,0.01
deepfool,lesion,0808c4af-9ed6-46e3-a936-2cafb0004e6a,0.5234,0.5,0.0,0.02344,8.994602062399463e-05,260.57295071537817,1.79226253374815,100621,50,0.01
deepfool,lesion,01f3abc2-33c7-4ea2-a599-dc49b76fcfae,0.525,0.4998,1.0,0.02515,0.00010228330465214499,245.85130935588927,1.79226253374815,97357,50,0.01
deepfool,lesion,eb3d5fed-558d-4aba-b13e-f7917c49c79b,0.5234,0.4998,1.0,0.02368,0.00014763262221934942,160.40926637703416,1.79226253374815,89038,50,0.01
deepfool,lesion,2278d9f3-e7bf-4e36-a194-aaf5bdb20762,0.5127,0.4998,1.0,0.01294,5.5750123172757495e-05,232.09730110094912,1.763065678782992,88034,50,0.01
deepfool,lesion,ae06ef31-ae55-4e3c-9460-ae5c3733bedb,0.5166,0.5,0.0,0.0166,7.218641672605396e-05,229.9818061655663,1.79226253374815,93721,50,0.01
deepfool,lesion,6365ff26-72cf-4428-8610-66aab9c787c9,0.518,0.4993,1.0,0.0188,8.275674821626227e-05,227.15764610575084,1.79226253374815,104217,50,0.01
deepfool,lesion,261341d3-1df2-4cf4-b9a8-b1e02a124900,0.5137,0.4998,1.0,0.013916,7.136925529803014e-05,194.9861402669057,1.777664106265571,98136,50,0.01
deepfool,lesion,361c09b7-beb1-4be9-bb4b-c6400c293a19,0.5195,0.5,0.0,0.01953,5.691349557660282e-05,343.17431747172765,1.79226253374815,124611,50,0.01
deepfool,lesion,1d1c3fb7-71d6-4104-8a93-320e4959bbdb,0.523,0.4998,1.0,0.0232,7.58986616029565e-05,305.58324592824647,1.748467253033883,105760,50,0.01
deepfool,lesion,3fa13d7f-8b18-443d-8dfe-2b098bfec24a,0.524,0.5,0.0,0.02393,0.00010396057556348621,230.14283173480024,1.79226253374815,90779,50,0.01
deepfool,lesion,755c7169-e84a-4327-a4d6-b0ff906a88f8,0.5234,0.5,0.0,0.02344,0.00010945560302531388,214.12791443380962,1.79226253374815,110401,50,0.01
deepfool,lesion,5b684669-0ee0-44ff-851b-e2f6146c7e30,0.511,0.5,0.0,0.01123,6.347883076824098e-05,176.91675497879388,1.704671972319616,82606,50,0.01
deepfool,lesion,ada5d3a7-098d-4691-ba53-e633cfd3b86f,0.514,0.5,0.0,0.01416,6.349892051649469e-05,222.9983775186654,1.79226253374815,102253,50,0.01
deepfool,lesion,339907f7-5f76-40b4-8476-9c3460417d16,0.522,0.5,0.0,0.02197,0.00014650434075469642,149.97955784344626,1.79226253374815,91675,50,0.01
deepfool,lesion,48ea9943-604a-4f7f-bf84-22ef754c5e2b,0.522,0.5,0.0,0.02197,8.043380381880754e-05,273.17688839748587,1.777664106265571,110048,50,0.01
deepfool,lesion,6f0d2ff9-c0dc-48c3-a944-1f18dc185e1f,0.5137,0.4998,1.0,0.013916,7.031485326497971e-05,197.91004287322772,1.79226253374815,64178,50,0.01
