patient_id,attack,mode,clean_prob,adv_prob,prob_change,success,l0_norm,l2_norm,linf_norm
42765f9e-beea-4f46-8af4-f1282095662d,FGSM_eps8,lesion,0.5176,0.502,-0.01563,0,29176,5.358739946113549,0.031372549019607954
624a95b9-354b-415e-8bcc-382c6510469d,FGSM_eps8,lesion,0.513,0.5063,-0.006836,0,29978,5.431892096620402,0.031372549019607954
38929efc-a8ad-42b5-9fff-8ba881a7873e,FGSM_eps8,lesion,0.5254,0.509,-0.0166,0,31220,5.543272850460809,0.031372549019607954
bc7b5348-574e-49a2-a20a-719d942a9c31,FGSM_eps8,lesion,0.5166,0.5024,-0.01416,0,12955,3.5708245768170426,0.031372549019607954
35ffa64a-fc84-4582-95ad-40d4eab93197,FGSM_eps8,lesion,0.5137,0.5093,-0.004395,0,4306,2.0586703957989543,0.031372549019607954
0c89ca38-27ca-4cd0-88cb-18093fdcb04b,FGSM_eps8,lesion,0.512,0.5054,-0.006836,0,6536,2.536330407078618,0.031372549019607954
e5e4f0cf-58ec-4442-a54c-96d5d29d8f0b,FGSM_eps8,lesion,0.516,0.513,-0.00293,0,2301,1.5049016414383003,0.031372549019607954
ae9439c0-31a2-4b2a-946e-f9f497109c42,FGSM_eps8,lesion,0.511,0.5063,-0.004883,0,8548,2.9005614008034435,0.031372549019607954
17f68ac3-2385-4b13-b8c0-66ba8b343205,FGSM_eps8,lesion,0.5186,0.5073,-0.01123,0,71272,8.37547177712558,0.031372549019607954
975aac17-f7e4-4b6c-a669-e73b0bb5caef,FGSM_eps8,lesion,0.515,0.5107,-0.004395,0,9682,3.086969550757649,0.031372549019607954
3d384875-3304-44de-8b8b-40a131a722ce,FGSM_eps8,lesion,0.5117,0.4905,-0.02124,1,43677,6.556562522444719,0.031372549019607954
bee78c8a-8a21-49b3-b1d5-93c93ccf300c,FGSM_eps8,lesion,0.508,0.499,-0.00879,1,8549,2.9007310590026822,0.031372549019607954
be9e9eea-96d0-43a3-801e-b39bfd209ca7,FGSM_eps8,lesion,0.5205,0.516,-0.004395,0,3254,1.7896107541272672,0.031372549019607954
b34524bc-e812-4067-a0e8-bd7185bfb814,FGSM_eps8,lesion,0.5176,0.503,-0.01465,0,45365,6.682058356758183,0.031372549019607954
32c41ed0-6704-465c-94d3-3073b9b4415e,FGSM_eps8,lesion,0.5146,0.499,-0.01563,1,14314,3.753447217301969,0.031372549019607954
0ca3f31a-ace5-4bd2-9900-b152cc212c8e,FGSM_eps8,lesion,0.5156,0.5093,-0.006348,0,7230,2.6675892291113805,0.031372549019607954
072e7048-52f1-4b2b-be08-42e0ca1ba1ee,FGSM_eps8,lesion,0.514,0.5,-0.01416,0,58812,7.608215070754798,0.031372549019607954
32c3e235-1885-4aad-b4ad-2ef8583fbb78,FGSM_eps8,lesion,0.508,0.5015,-0.006348,0,4150,2.0210350943882553,0.031372549019607954
49b95513-daab-49bb-bc6e-c5254ab1bc07,FGSM_eps8,lesion,0.5195,0.503,-0.0166,0,27951,5.245036100055758,0.031372549019607954
e7f182ac-e84e-4e0a-89f9-be61ea3c66c2,FGSM_eps8,lesion,0.5107,0.51,-0.000977,0,1433,1.1876074183998557,0.031372549019607954
f42223b1-1a5b-45c2-a1d2-25c6df776484,FGSM_eps8,lesion,0.5234,0.515,-0.0083,0,8248,2.8492078531119005,0.031372549019607954
3b75d0e1-a430-4d1e-a89e-672d25ca6953,FGSM_eps8,lesion,0.5176,0.5083,-0.00928,0,11932,3.426939433266541,0.031372549019607954
963b58ae-2175-4aa5-90be-c37d44809c91,FGSM_eps8,lesion,0.5103,0.5054,-0.004883,0,8053,2.815325772978488,0.031372549019607954
4206173d-0db2-4f32-80fb-0bd99d5532e1,FGSM_eps8,lesion,0.5244,0.5093,-0.01514,0,7075,2.638839818236976,0.03137254901960787
b97b78b8-bcb0-4694-aa55-d3ca9c4396df,FGSM_eps8,lesion,0.5244,0.509,-0.01563,0,23300,4.78881177175647,0.031372549019607954
9a4b8ac5-0371-4bc0-a609-32ad46806f7c,FGSM_eps8,lesion,0.5195,0.5166,-0.00293,0,4936,2.204130895090233,0.031372549019607954
3ef164d4-0e03-4695-bc05-bad84b526960,FGSM_eps8,lesion,0.499,0.4941,-0.004883,0,3506,1.8576152273678384,0.0313725490196079
bc6dd946-0b3f-445f-8d78-3cc39a0b14ae,FGSM_eps8,lesion,0.523,0.516,-0.006836,0,7039,2.632117600025006,0.031372549019607954
78228039-bc86-44ce-8a13-57cf49ccf493,FGSM_eps8,lesion,0.506,0.4988,-0.00708,1,4411,2.083619126879414,0.0313725490196079
af31012f-209d-41cf-a2f4-4ef1105067c9,FGSM_eps8,lesion,0.512,0.5015,-0.01074,0,17341,4.131301357139013,0.031372549019607954
0a15acdd-248c-47ff-abfc-d33f8a0cf417,FGSM_eps8,lesion,0.5166,0.504,-0.012695,0,43460,6.54025479000515,0.031372549019607954
b3e8a708-d8e1-434e-92ca-5d5e79aca86e,FGSM_eps8,lesion,0.5205,0.505,-0.01563,0,34678,5.842205479069472,0.031372549019607954
c60a0502-26cb-40a1-8343-43625a3c4e3f,FGSM_eps8,lesion,0.5176,0.51,-0.007812,0,6739,2.5754168615517545,0.0313725490196079
be8c0087-ae1c-4b60-acb0-4b2e6157eadb,FGSM_eps8,lesion,0.5083,0.499,-0.00928,1,20773,4.521675763572664,0.031372549019607954
42da1a6f-7984-4d82-b10a-603b8e3724c5,FGSM_eps8,lesion,0.515,0.511,-0.003906,0,5458,2.3177499064801728,0.031372549019607954
85727853-cb45-478d-a517-a0f0c85d0eb5,FGSM_eps8,lesion,0.5254,0.5093,-0.01611,0,27780,5.228967316078599,0.031372549019607954
8c2aa2bb-ac88-4f14-a322-72d7e23749e8,FGSM_eps8,lesion,0.522,0.503,-0.01904,0,37814,6.100650093619758,0.031372549019607954
5df1e543-92ca-42f2-94a8-7446f944a1ba,FGSM_eps8,lesion,0.5073,0.4966,-0.01074,1,40819,6.338419617294661,0.031372549019607954
32e8b837-8656-47e1-87ec-b365c7670984,FGSM_eps8,lesion,0.5107,0.5083,-0.002441,0,2762,1.6487759489845852,0.031372549019607954
fb10f71b-fd9d-43cc-a310-c5b48b7d22c8,FGSM_eps8,lesion,0.513,0.504,-0.00928,0,18943,4.317915968189161,0.0313725490196079
9bc684ec-12a8-4c76-85a3-29a75d550968,FGSM_eps8,lesion,0.5146,0.507,-0.007812,0,21097,4.556801997502683,0.031372549019607954
39919c47-0f93-417f-96fb-1aa8a6d6e7ab,FGSM_eps8,lesion,0.522,0.511,-0.01074,0,28086,5.257687292261347,0.031372549019607954
0d77cf1a-64d4-4f8a-938b-9b838d549090,FGSM_eps8,lesion,0.5176,0.4988,-0.0188,1,29497,5.388138252972087,0.031372549019607954
9e6239f2-9352-4bad-a19a-22538ddd0e27,FGSM_eps8,lesion,0.514,0.513,-0.000977,0,16500,4.029876887424353,0.0313725490196079
9efa04ab-254a-4047-8f2f-91e5fe93062f,FGSM_eps8,lesion,0.5225,0.5137,-0.00879,0,17107,4.103332728991585,0.031372549019607954
342bd0cf-b337-40e9-8512-eb170292e2f2,FGSM_eps8,lesion,0.5195,0.516,-0.003418,0,2101,1.4380130680929681,0.0313725490196079
67bc7433-4582-493a-af6b-82d0383d9c32,FGSM_eps8,lesion,0.513,0.505,-0.0083,0,5141,2.2494358299913224,0.031372549019607954
49f0fa25-89cd-41a7-9c70-4d7d8d9be572,FGSM_eps8,lesion,0.522,0.507,-0.01514,0,11588,3.377178764749274,0.031372549019607954
c1273696-fdec-48a9-988c-74e57b6323fa,FGSM_eps8,lesion,0.5024,0.494,-0.008545,1,8373,2.8707168084353056,0.031372549019607954
2fba3da2-e622-477e-a8fe-8fcc06550b25,FGSM_eps8,lesion,0.514,0.507,-0.007324,0,17262,4.121880177027424,0.0313725490196079
bf99f510-56e1-421b-ad0f-ad10f4cdd3a3,FGSM_eps8,lesion,0.5205,0.5024,-0.01807,0,13191,3.603202471517485,0.031372549019607954
3e3babaa-b242-4dac-a549-9c87dec28ead,FGSM_eps8,lesion,0.511,0.506,-0.00537,0,5026,2.2241345097745695,0.031372549019607954
b7fe2048-abe7-4f69-b82a-ed93c354a8aa,FGSM_eps8,lesion,0.517,0.4988,-0.01831,1,48037,6.87602971911793,0.031372549019607954
b829950f-6e68-4f84-9d7c-65a0aa3d0cab,FGSM_eps8,lesion,0.515,0.4944,-0.02075,1,15841,3.9485814738355227,0.031372549019607954
01a7353d-25bb-4ff8-916b-f50dd541dccf,FGSM_eps8,lesion,0.515,0.509,-0.006348,0,10814,3.262443424967697,0.031372549019607954
453a9434-2ca7-4a28-b6f3-833b994e6e73,FGSM_eps8,lesion,0.5186,0.509,-0.009766,0,17125,4.105490926526243,0.031372549019607954
df6fce59-efa3-41a1-bdf7-1ff27cad394f,FGSM_eps8,lesion,0.517,0.5107,-0.006348,0,5653,2.3587901159760802,0.03137254901960787
fdfce1ff-203e-4b23-a360-3803558a7f7a,FGSM_eps8,lesion,0.5205,0.5146,-0.00586,0,4903,2.1967505974132973,0.031372549019607954
3b1a0e72-4870-4927-8171-293f1a767bde,FGSM_eps8,lesion,0.516,0.5044,-0.01172,0,21435,4.593159750504687,0.031372549019607954
13932109-fbd1-4b6b-b81c-91682740cc50,FGSM_eps8,lesion,0.518,0.5024,-0.01563,0,23442,4.8033821225731765,0.031372549019607954
3817e718-4a42-4d67-a34a-ab1a4b9d52b3,FGSM_eps8,lesion,0.503,0.4973,-0.005615,1,4246,2.0442772778221063,0.0313725490196079
bf3ef845-34ab-4b80-81e7-ac7a3b23485a,FGSM_eps8,lesion,0.509,0.4958,-0.01294,1,5754,2.379768629774165,0.031372549019607954
b7b51f82-2aa9-4375-a84f-25c52eeb0b40,FGSM_eps8,lesion,0.516,0.506,-0.010254,0,18108,4.221677457318739,0.031372549019607954
dd033b96-06ce-4587-b781-e0e2dd4026ac,FGSM_eps8,lesion,0.523,0.512,-0.01074,0,13682,3.6696496202302025,0.031372549019607954
8917b2df-a22a-4da0-935c-397926ad5a1a,FGSM_eps8,lesion,0.513,0.503,-0.010254,0,11996,3.436117727395907,0.031372549019607954
a81ed846-615a-4432-8e34-67b1169ebea5,FGSM_eps8,lesion,0.5283,0.521,-0.007324,0,14191,3.737285764125805,0.031372549019607954
3f25e62e-b79f-4cdd-8607-adc010808d4c,FGSM_eps8,lesion,0.5103,0.5073,-0.00293,0,5512,2.329187286998662,0.031372549019607954
b435cc3a-cc81-4361-ac91-235b4150265e,FGSM_eps8,lesion,0.514,0.5073,-0.006836,0,21841,4.636455181218006,0.031372549019607954
38b147a7-352b-4adb-88b5-2449d362acae,FGSM_eps8,lesion,0.52,0.5073,-0.012695,0,21601,4.610910952053427,0.031372549019607954
b6271674-f13d-4087-ae03-d6ae35381dfc,FGSM_eps8,lesion,0.5176,0.512,-0.00537,0,4017,1.9883861179596327,0.0313725490196079
059f1e59-573c-49d1-ac78-3323a2ff047f,FGSM_eps8,lesion,0.506,0.5024,-0.003418,0,1823,1.339501304483714,0.031372549019607954
d20338e0-8ae9-4a30-9a0e-8225aae32073,FGSM_eps8,lesion,0.516,0.5044,-0.01172,0,15474,3.902573604453556,0.031372549019607954
94399962-8f89-4dfa-a93f-7a3df88feca5,FGSM_eps8,lesion,0.522,0.5005,-0.02148,0,27713,5.2226578793632505,0.031372549019607954
d759f178-2451-47bc-80c0-2efe67588693,FGSM_eps8,lesion,0.5176,0.5137,-0.003906,0,2854,1.6760107155065826,0.03137254901960787
baf8fe18-a7ca-4e9c-b3dc-5c80d474545b,FGSM_eps8,lesion,0.5195,0.513,-0.006348,0,8174,2.836397691556569,0.031372549019607954
9708b405-8887-4824-b354-f7c245eedfc3,FGSM_eps8,lesion,0.522,0.5103,-0.01172,0,15940,3.9609007942491927,0.031372549019607954
f7856767-112d-4ff6-8b20-1188c0c47a1a,FGSM_eps8,lesion,0.5205,0.5103,-0.010254,0,7753,2.7623881259520022,0.031372549019607954
4fd86b92-7ee7-44b7-8b94-7bafbedfaedd,FGSM_eps8,lesion,0.5205,0.4993,-0.02124,1,32744,5.67695788487154,0.031372549019607954
b23184fc-0e6e-4802-a451-da82e2ac6e9a,FGSM_eps8,lesion,0.5195,0.513,-0.006348,0,5961,2.4221964733437007,0.031372549019607954
1923df31-e23a-4ee4-86f8-35d124af2f61,FGSM_eps8,lesion,0.521,0.5063,-0.01465,0,19304,4.358865426311128,0.031372549019607954
b6d61fae-fa1f-4328-b065-033ee168cd98,FGSM_eps8,lesion,0.5073,0.497,-0.010254,1,11128,3.309469363260384,0.031372549019607954
6ccf77da-c917-4fc1-8bf7-f0e7bfd3acf4,FGSM_eps8,lesion,0.52,0.5107,-0.00928,0,34445,5.822545635528864,0.031372549019607954
b5017804-ddc0-44fa-8d64-15628c25e031,FGSM_eps8,lesion,0.512,0.4937,-0.01855,1,15342,3.885892622854528,0.031372549019607954
37f025d9-05c0-4e27-9a75-2e6a2085fa30,FGSM_eps8,lesion,0.4976,0.494,-0.003662,0,3241,1.78603235482231,0.031372549019607954
2456fcb4-82bd-4fa9-8ef2-8e1250c3ff50,FGSM_eps8,lesion,0.517,0.509,-0.0083,0,3232,1.7835507957398455,0.031372549019607954
b090dd7d-b4d9-4ebe-b36d-95f83510e955,FGSM_eps8,lesion,0.5166,0.5034,-0.01318,0,27863,5.236772942344665,0.031372549019607954
67b8ef8a-5285-4eec-88c8-8f4fe53f0f6e,FGSM_eps8,lesion,0.52,0.5156,-0.004395,0,4536,2.1129359360605786,0.0313725490196079
aafca7fa-b482-4e37-bbc4-96da4b744847,FGSM_eps8,lesion,0.517,0.504,-0.01318,0,41914,6.422873389374286,0.031372549019607954
0808c4af-9ed6-46e3-a936-2cafb0004e6a,FGSM_eps8,lesion,0.5234,0.5117,-0.01172,0,21264,4.574801853128329,0.031372549019607954
01f3abc2-33c7-4ea2-a599-dc49b76fcfae,FGSM_eps8,lesion,0.525,0.5107,-0.01416,0,13548,3.6516353322544846,0.031372549019607954
eb3d5fed-558d-4aba-b13e-f7917c49c79b,FGSM_eps8,lesion,0.524,0.515,-0.00879,0,6273,2.48477718257771,0.0313725490196079
2278d9f3-e7bf-4e36-a194-aaf5bdb20762,FGSM_eps8,lesion,0.5127,0.5034,-0.00928,0,22530,4.70901856278809,0.031372549019607954
ae06ef31-ae55-4e3c-9460-ae5c3733bedb,FGSM_eps8,lesion,0.5166,0.503,-0.01367,0,29099,5.351664000477794,0.031372549019607954
6365ff26-72cf-4428-8610-66aab9c787c9,FGSM_eps8,lesion,0.518,0.5073,-0.01074,0,19579,4.389803290978665,0.031372549019607954
261341d3-1df2-4cf4-b9a8-b1e02a124900,FGSM_eps8,lesion,0.514,0.507,-0.007324,0,12780,3.5466246929725687,0.0313725490196079
361c09b7-beb1-4be9-bb4b-c6400c293a19,FGSM_eps8,lesion,0.5195,0.502,-0.01758,0,34689,5.843131991049083,0.031372549019607954
1d1c3fb7-71d6-4104-8a93-320e4959bbdb,FGSM_eps8,lesion,0.523,0.5176,-0.00537,0,8652,2.9181530238076197,0.0313725490196079
3fa13d7f-8b18-443d-8dfe-2b098bfec24a,FGSM_eps8,lesion,0.524,0.5093,-0.01465,0,24222,4.882641144340427,0.0313725490196079
755c7169-e84a-4327-a4d6-b0ff906a88f8,FGSM_eps8,lesion,0.5234,0.516,-0.007324,0,14780,3.814055633676331,0.031372549019607954
5b684669-0ee0-44ff-851b-e2f6146c7e30,FGSM_eps8,lesion,0.511,0.5083,-0.00293,0,3752,1.9216806690024848,0.031372549019607954
ada5d3a7-098d-4691-ba53-e633cfd3b86f,FGSM_eps8,lesion,0.514,0.4941,-0.02002,1,31819,5.596197973358032,0.031372549019607954
339907f7-5f76-40b4-8476-9c3460417d16,FGSM_eps8,lesion,0.522,0.505,-0.01709,0,27580,5.210110538771771,0.031372549019607954
48ea9943-604a-4f7f-bf84-22ef754c5e2b,FGSM_eps8,lesion,0.522,0.5063,-0.01563,0,36392,5.984843088143268,0.031372549019607954
6f0d2ff9-c0dc-48c3-a944-1f18dc185e1f,FGSM_eps8,lesion,0.5137,0.4944,-0.01929,1,6609,2.5504551010764116,0.0313725490196079
a0c22f32-1156-4c62-894a-19ce51aee219,FGSM_eps8,lesion,0.5176,0.508,-0.009766,0,38805,6.180073645619652,0.031372549019607954
f655a822-225d-4fe0-a69f-0886f91c5f2b,FGSM_eps8,lesion,0.524,0.52,-0.003906,0,4431,2.0883374733355446,0.031372549019607954
3bf6bb05-9ec6-4c32-a8c4-fdd7704c188c,FGSM_eps8,lesion,0.522,0.5127,-0.00928,0,11594,3.378052964366509,0.031372549019607954
ec4cf99b-0d23-4aa5-abac-3f8ae0257eb9,FGSM_eps8,lesion,0.5195,0.514,-0.00537,0,3356,1.8174429311950102,0.031372549019607954
fd45f813-2237-4639-b340-2e1b97737da6,FGSM_eps8,lesion,0.523,0.5166,-0.006348,0,12093,3.4499820302759865,0.031372549019607954
04e9f692-f3d6-496b-ae0c-905137cc1f84,FGSM_eps8,lesion,0.5225,0.517,-0.00537,0,13818,3.687842803646326,0.031372549019607954
b4198862-dc25-4cff-acd5-b0b954bd3a03,FGSM_eps8,lesion,0.513,0.5015,-0.01172,0,48328,6.896825183829254,0.031372549019607954
3f350a20-291b-4a3c-8e7b-72b885f19ec9,FGSM_eps8,lesion,0.5254,0.5107,-0.01465,0,18560,4.27404206831094,0.031372549019607954
17477206-a644-49de-83a8-b32d5ba9ba5b,FGSM_eps8,lesion,0.5176,0.5083,-0.00928,0,12415,3.495611572976503,0.031372549019607954
a7cc220e-bef4-4d27-a921-7773ebef1282,FGSM_eps8,lesion,0.5156,0.512,-0.003418,0,6635,2.5554669593321626,0.031372549019607954
a4a95682-8ee5-42a1-a957-a4e8a924da2f,FGSM_eps8,lesion,0.519,0.513,-0.00586,0,15758,3.938223457151985,0.031372549019607954
b9a014f0-6ab0-449a-be4d-1911473dde10,FGSM_eps8,lesion,0.513,0.503,-0.010254,0,22260,4.680717026273446,0.031372549019607954
35dd41bb-baee-48e7-a450-95532043dc36,FGSM_eps8,lesion,0.5195,0.5083,-0.01123,0,51585,7.125437318374596,0.031372549019607954
26950e98-3b48-4d7c-b2d0-daa4249be551,FGSM_eps8,lesion,0.5195,0.493,-0.02661,1,28779,5.322156685759443,0.031372549019607954
e6dc5d04-2f76-425f-99d7-cae3aa095122,FGSM_eps8,lesion,0.516,0.509,-0.007324,0,4285,2.053644279096865,0.031372549019607954
abc07cd4-2d0f-4ad8-a516-b45d035dadb1,FGSM_eps8,lesion,0.5146,0.507,-0.007812,0,17063,4.098052350105605,0.031372549019607954
b489923b-d8be-4e8d-8620-bea0343a2f67,FGSM_eps8,lesion,0.5137,0.511,-0.002441,0,3548,1.868708719916603,0.031372549019607954
073102b7-565c-460a-9b69-13e2f34c4ee9,FGSM_eps8,lesion,0.518,0.5015,-0.0166,0,56159,7.434632220062879,0.031372549019607954
5bfdc9ee-e21d-46e5-bbfc-20cea10c3175,FGSM_eps8,lesion,0.5146,0.503,-0.01172,0,39153,6.207722986958608,0.031372549019607954
c7024796-39ed-4eda-906d-65a1fb5d5c52,FGSM_eps8,lesion,0.518,0.51,-0.0083,0,8552,2.9012399740729453,0.031372549019607954
baf86877-7802-4dff-8870-cf2f38bc082a,FGSM_eps8,lesion,0.522,0.505,-0.01709,0,47688,6.851006206669885,0.031372549019607954
fc0912c2-0cfc-420e-8c77-0fae34451d7e,FGSM_eps8,lesion,0.516,0.511,-0.004883,0,10261,3.1779323675978,0.031372549019607954
b539db75-809d-4c0c-8b9f-b0e934ed740e,FGSM_eps8,lesion,0.512,0.5034,-0.00879,0,34509,5.827952370692766,0.031372549019607954
b3db4730-7c2d-4b91-b09b-2346fef7dc58,FGSM_eps8,lesion,0.516,0.5034,-0.012695,0,16412,4.0191161822696895,0.031372549019607954
