experiment,patient_id,attack,mode,epsilon,confidence_drop,efficiency,efficiency_if_success,success,clean_prob,adv_prob,l2_norm,l0_norm,linf_norm
A_Fixed_Linf,5a8415b5-f658-4d37-8144-1aa22420f84f,PGD,lesion,0.01568627450980392,0.0166015625,0.00917001211136709,0.0,False,0.51806640625,0.50146484375,1.810418819340577,13861,0.01568627450980392
A_Fixed_Linf,3874e3f6-0c79-4fc1-a874-1d761e475e53,PGD,lesion,0.01568627450980392,0.01220703125,0.006115931742156266,0.0,False,0.5166015625,0.50439453125,1.9959397463282058,16660,0.01568627450980392
A_Fixed_Linf,2c376b9a-167a-43d3-bcc2-b4af32fb9f74,PGD,lesion,0.01568627450980392,0.00341796875,0.005348538364094687,0.0,False,0.5068359375,0.50341796875,0.6390472531608247,1677,0.01568627450980392
A_Fixed_Linf,cf951660-886d-482d-99bf-2bdaedd5f4fd,PGD,lesion,0.01568627450980392,0.034423828125,0.011648610327480794,0.011648610327480794,True,0.517578125,0.483154296875,2.955187542310442,41042,0.01568627450980392
A_Fixed_Linf,acb5c720-f741-415c-993c-65855be08ffa,PGD,lesion,0.01568627450980392,0.01220703125,0.00450770721876951,0.0,False,0.5234375,0.51123046875,2.7080355172961323,30643,0.01568627450980392
A_Fixed_Linf,112bf6f9-0ac8-4ca0-a84b-ea29811fd871,PGD,lesion,0.01568627450980392,0.020263671875,0.006365793197965532,0.006365793197965532,True,0.51708984375,0.496826171875,3.1832124049326866,42140,0.01568627450980392
A_Fixed_Linf,e6295ee0-bb33-49e3-9376-8b78f5a3fc52,PGD,lesion,0.01568627450980392,0.00341796875,0.0036007794314626734,0.0,False,0.5166015625,0.51318359375,0.9492302472444379,3730,0.01568627450980392
A_Fixed_Linf,780579a3-2dcc-4343-9c92-de8be54e2865,PGD,lesion,0.01568627450980392,0.01611328125,0.008417958917815318,0.008417958917815318,True,0.5146484375,0.49853515625,1.914155367983409,15503,0.01568627450980392
A_Fixed_Linf,228b3dc1-f78a-4ac9-b213-2a416583d063,PGD,lesion,0.01568627450980392,0.0087890625,0.005809092791644757,0.0,False,0.52099609375,0.51220703125,1.5129836646165038,9621,0.01568627450980392
A_Fixed_Linf,3a010152-9ce2-4780-bdd8-bac6fa101991,PGD,lesion,0.01568627450980392,0.008056640625,0.010741829582639625,0.010741829582639625,True,0.50390625,0.495849609375,0.7500249899719797,2333,0.01568627450980392
A_Fixed_Linf,9b6f8882-b59f-4a4d-8f48-b3f355fd70b9,PGD,lesion,0.01568627450980392,0.0078125,0.004250885787958992,0.0,False,0.51611328125,0.50830078125,1.8378522476726131,14553,0.01568627450980392
A_Fixed_Linf,d99282ee-dc00-40d4-bb8d-5f8dba263a05,PGD,lesion,0.01568627450980392,0.005859375,0.005112275298635082,0.0,False,0.51513671875,0.50927734375,1.146138393909339,5449,0.01568627450980392
A_Fixed_Linf,1748e4e2-5c73-4794-81fe-2c5fe4af8cdd,PGD,lesion,0.01568627450980392,0.00732421875,0.004648376458609786,0.0,False,0.5205078125,0.51318359375,1.5756509429080303,10467,0.01568627450980392
A_Fixed_Linf,095edab1-09c6-4f83-931e-f0a33b77639c,PGD,lesion,0.01568627450980392,0.004150390625,0.0029868175099948004,0.0029868175099948004,True,0.49462890625,0.490478515625,1.3895695371784615,8170,0.01568627450980392
A_Fixed_Linf,fd147f16-7eeb-474f-98df-c3b0c39c163c,PGD,lesion,0.01568627450980392,0.005859375,0.0029009158236276335,0.0,False,0.51953125,0.513671875,2.0198362711099884,17388,0.01568627450980392
A_Fixed_Linf,f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,PGD,lesion,0.01568627450980392,0.0068359375,0.004585765621173878,0.0,False,0.517578125,0.5107421875,1.4906861939119591,9368,0.01568627450980392
A_Fixed_Linf,42765f9e-beea-4f46-8af4-f1282095662d,PGD,lesion,0.01568627450980392,0.0244140625,0.009466385017313308,0.009466385017313308,True,0.517578125,0.4931640625,2.579026994501968,28950,0.01568627450980392
A_Fixed_Linf,624a95b9-354b-415e-8bcc-382c6510469d,PGD,lesion,0.01568627450980392,0.00927734375,0.0036163745375152327,0.0,False,0.51318359375,0.50390625,2.5653713833452523,29965,0.01568627450980392
A_Fixed_Linf,38929efc-a8ad-42b5-9fff-8ba881a7873e,PGD,lesion,0.01568627450980392,0.01953125,0.007166550110218973,0.0,False,0.525390625,0.505859375,2.7253350216793817,31273,0.01568627450980392
A_Fixed_Linf,bc7b5348-574e-49a2-a20a-719d942a9c31,PGD,lesion,0.01568627450980392,0.01318359375,0.007482425536624305,0.0,False,0.5166015625,0.50341796875,1.7619411894538914,12937,0.01568627450980392
A_Fixed_Linf,35ffa64a-fc84-4582-95ad-40d4eab93197,PGD,lesion,0.01568627450980392,0.0029296875,0.002866929394434301,0.0,False,0.513671875,0.5107421875,1.0218903561725428,4321,0.01568627450980392
A_Fixed_Linf,0c89ca38-27ca-4cd0-88cb-18093fdcb04b,PGD,lesion,0.01568627450980392,0.00537109375,0.004303584622911626,0.0,False,0.51220703125,0.5068359375,1.2480511528471216,6522,0.01568627450980392
A_Fixed_Linf,e5e4f0cf-58ec-4442-a54c-96d5d29d8f0b,PGD,lesion,0.01568627450980392,0.00244140625,0.00329456036532699,0.0,False,0.51611328125,0.513671875,0.7410415895529316,2302,0.01568627450980392
A_Fixed_Linf,ae9439c0-31a2-4b2a-946e-f9f497109c42,PGD,lesion,0.01568627450980392,0.00732421875,0.005359322349840683,0.0,False,0.51123046875,0.50390625,1.3666315015027464,8408,0.01568627450980392
A_Fixed_Linf,17f68ac3-2385-4b13-b8c0-66ba8b343205,PGD,lesion,0.01568627450980392,0.031494140625,0.0078015617321654535,0.0078015617321654535,True,0.5185546875,0.487060546875,4.0369020596416245,71542,0.01568627450980392
A_Fixed_Linf,975aac17-f7e4-4b6c-a669-e73b0bb5caef,PGD,lesion,0.01568627450980392,0.0068359375,0.004541522946676449,0.0,False,0.51513671875,0.50830078125,1.5052081824231751,9646,0.01568627450980392
A_Fixed_Linf,3d384875-3304-44de-8b8b-40a131a722ce,PGD,lesion,0.01568627450980392,0.029541015625,0.009554224200519802,0.009554224200519802,True,0.51171875,0.482177734375,3.0919324274798585,43093,0.01568627450980392
A_Fixed_Linf,bee78c8a-8a21-49b3-b1d5-93c93ccf300c,PGD,lesion,0.01568627450980392,0.008544921875,0.005979329817772666,0.005979329817772666,True,0.5078125,0.499267578125,1.4290768590154526,8548,0.01568627450980392
A_Fixed_Linf,be9e9eea-96d0-43a3-801e-b39bfd209ca7,PGD,lesion,0.01568627450980392,0.0029296875,0.0032910905798826605,0.0,False,0.5205078125,0.517578125,0.8901874405731045,3256,0.01568627450980392
A_Fixed_Linf,b34524bc-e812-4067-a0e8-bd7185bfb814,PGD,lesion,0.01568627450980392,0.02587890625,0.008174130740858454,0.008174130740858454,True,0.517578125,0.49169921875,3.165952083521749,45065,0.01568627450980392
A_Fixed_Linf,32c41ed0-6704-465c-94d3-3073b9b4415e,PGD,lesion,0.01568627450980392,0.018310546875,0.010010688513695671,0.010010688513695671,True,0.5146484375,0.496337890625,1.8290996518320646,14220,0.01568627450980392
A_Fixed_Linf,0ca3f31a-ace5-4bd2-9900-b152cc212c8e,PGD,lesion,0.01568627450980392,0.0048828125,0.0036932466518281755,0.0,False,0.515625,0.5107421875,1.3220921753446886,7237,0.01568627450980392
A_Fixed_Linf,072e7048-52f1-4b2b-be08-42e0ca1ba1ee,PGD,lesion,0.01568627450980392,0.02880859375,0.008023618625054137,0.008023618625054137,True,0.51416015625,0.4853515625,3.590473961467183,58505,0.01568627450980392
A_Fixed_Linf,32c3e235-1885-4aad-b4ad-2ef8583fbb78,PGD,lesion,0.01568627450980392,0.00537109375,0.005359484833148696,0.0,False,0.5078125,0.50244140625,1.0021660508822605,4150,0.01568627450980392
A_Fixed_Linf,49b95513-daab-49bb-bc6e-c5254ab1bc07,PGD,lesion,0.01568627450980392,0.027587890625,0.010796042604443808,0.010796042604443808,True,0.51953125,0.491943359375,2.555370670142078,27838,0.01568627450980392
A_Fixed_Linf,e7f182ac-e84e-4e0a-89f9-be61ea3c66c2,PGD,lesion,0.01568627450980392,0.0009765625,0.0016596399978496266,0.0,False,0.5107421875,0.509765625,0.5884182721947645,1437,0.01568627450980392
A_Fixed_Linf,f42223b1-1a5b-45c2-a1d2-25c6df776484,PGD,lesion,0.01568627450980392,0.0107421875,0.007678777232596925,0.0,False,0.5234375,0.5126953125,1.398945063075758,8232,0.01568627450980392
A_Fixed_Linf,3b75d0e1-a430-4d1e-a89e-672d25ca6953,PGD,lesion,0.01568627450980392,0.0107421875,0.0063464881734189614,0.0,False,0.517578125,0.5068359375,1.6926191629871108,11941,0.01568627450980392
A_Fixed_Linf,963b58ae-2175-4aa5-90be-c37d44809c91,PGD,lesion,0.01568627450980392,0.00439453125,0.00316088929120913,0.0,False,0.51025390625,0.505859375,1.3902831909430675,8079,0.01568627450980392
A_Fixed_Linf,4206173d-0db2-4f32-80fb-0bd99d5532e1,PGD,lesion,0.01568627450980392,0.0146484375,0.011201323127809422,0.0,False,0.5244140625,0.509765625,1.3077417134438751,7078,0.01568627450980392
A_Fixed_Linf,b97b78b8-bcb0-4694-aa55-d3ca9c4396df,PGD,lesion,0.01568627450980392,0.0166015625,0.006962732201605865,0.0,False,0.5244140625,0.5078125,2.384345975014099,23486,0.01568627450980392
A_Fixed_Linf,9a4b8ac5-0371-4bc0-a609-32ad46806f7c,PGD,lesion,0.01568627450980392,0.0029296875,0.0026756097997563417,0.0,False,0.51953125,0.5166015625,1.0949606703738326,4957,0.01568627450980392
A_Fixed_Linf,3ef164d4-0e03-4695-bc05-bad84b526960,PGD,lesion,0.01568627450980392,0.00341796875,0.003717114168894437,0.003717114168894437,True,0.4990234375,0.49560546875,0.919522133218897,3498,0.01568627450980392
A_Fixed_Linf,bc6dd946-0b3f-445f-8d78-3cc39a0b14ae,PGD,lesion,0.01568627450980392,0.005859375,0.004518269709269517,0.0,False,0.52294921875,0.51708984375,1.2968183346777904,7027,0.01568627450980392
A_Fixed_Linf,78228039-bc86-44ce-8a13-57cf49ccf493,PGD,lesion,0.01568627450980392,0.006103515625,0.006020752260837532,0.006020752260837532,True,0.505859375,0.499755859375,1.0137463493890637,4360,0.01568627450980392
A_Fixed_Linf,af31012f-209d-41cf-a2f4-4ef1105067c9,PGD,lesion,0.01568627450980392,0.01171875,0.005750566588678311,0.0,False,0.51220703125,0.50048828125,2.0378426750282,17351,0.01568627450980392
A_Fixed_Linf,0a15acdd-248c-47ff-abfc-d33f8a0cf417,PGD,lesion,0.01568627450980392,0.025634765625,0.008624470731232127,0.008624470731232127,True,0.5166015625,0.490966796875,2.9723291346062357,41912,0.01568627450980392
A_Fixed_Linf,b3e8a708-d8e1-434e-92ca-5d5e79aca86e,PGD,lesion,0.01568627450980392,0.022216796875,0.007641366015278118,0.007641366015278118,True,0.5205078125,0.498291015625,2.9074378626255855,35042,0.01568627450980392
A_Fixed_Linf,c60a0502-26cb-40a1-8343-43625a3c4e3f,PGD,lesion,0.01568627450980392,0.00830078125,0.0065431587639258985,0.0,False,0.517578125,0.50927734375,1.2686198745114243,6728,0.01568627450980392
A_Fixed_Linf,be8c0087-ae1c-4b60-acb0-4b2e6157eadb,PGD,lesion,0.01568627450980392,0.013916015625,0.00630528908765914,0.00630528908765914,True,0.50830078125,0.494384765625,2.2070384769885893,20738,0.01568627450980392
A_Fixed_Linf,42da1a6f-7984-4d82-b10a-603b8e3724c5,PGD,lesion,0.01568627450980392,0.0068359375,0.006000182606423645,0.0,False,0.51513671875,0.50830078125,1.1392882431080709,5433,0.01568627450980392
A_Fixed_Linf,85727853-cb45-478d-a517-a0f0c85d0eb5,PGD,lesion,0.01568627450980392,0.0244140625,0.00952297462294821,0.0,False,0.525390625,0.5009765625,2.5637013083251996,27796,0.01568627450980392
A_Fixed_Linf,8c2aa2bb-ac88-4f14-a322-72d7e23749e8,PGD,lesion,0.01568627450980392,0.03271484375,0.011172684407338766,0.011172684407338766,True,0.52197265625,0.4892578125,2.928109535476657,37629,0.01568627450980392
A_Fixed_Linf,5df1e543-92ca-42f2-94a8-7446f944a1ba,PGD,lesion,0.01568627450980392,0.01611328125,0.005343345433610423,0.005343345433610423,True,0.50732421875,0.4912109375,3.0155791816574515,40436,0.01568627450980392
A_Fixed_Linf,32e8b837-8656-47e1-87ec-b365c7670984,PGD,lesion,0.01568627450980392,0.00146484375,0.0017940391778284554,0.0,False,0.5107421875,0.50927734375,0.8165059983656986,2767,0.01568627450980392
A_Fixed_Linf,fb10f71b-fd9d-43cc-a310-c5b48b7d22c8,PGD,lesion,0.01568627450980392,0.019775390625,0.010040786723320544,0.010040786723320544,True,0.51318359375,0.493408203125,1.9695060924927374,18567,0.01568627450980392
A_Fixed_Linf,9bc684ec-12a8-4c76-85a3-29a75d550968,PGD,lesion,0.01568627450980392,0.020263671875,0.009648698843255183,0.009648698843255183,True,0.5146484375,0.494384765625,2.100145543371902,20509,0.01568627450980392
A_Fixed_Linf,39919c47-0f93-417f-96fb-1aa8a6d6e7ab,PGD,lesion,0.01568627450980392,0.02783203125,0.010813690939985668,0.010813690939985668,True,0.52197265625,0.494140625,2.573777205624196,28008,0.01568627450980392
A_Fixed_Linf,0d77cf1a-64d4-4f8a-938b-9b838d549090,PGD,lesion,0.01568627450980392,0.0146484375,0.005474037164353968,0.0,False,0.517578125,0.5029296875,2.675984298277736,29676,0.01568627450980392
A_Fixed_Linf,9e6239f2-9352-4bad-a19a-22538ddd0e27,PGD,lesion,0.01568627450980392,0.0126953125,0.0076712088940733515,0.0,False,0.51416015625,0.50146484375,1.6549298389994551,15009,0.01568627450980392
A_Fixed_Linf,9efa04ab-254a-4047-8f2f-91e5fe93062f,PGD,lesion,0.01568627450980392,0.01025390625,0.005023956406904121,0.0,False,0.5224609375,0.51220703125,2.0410022339980247,17204,0.01568627450980392
A_Fixed_Linf,342bd0cf-b337-40e9-8512-eb170292e2f2,PGD,lesion,0.01568627450980392,0.00244140625,0.003437714402064123,0.0,False,0.51953125,0.51708984375,0.7101829775428974,2099,0.01568627450980392
A_Fixed_Linf,67bc7433-4582-493a-af6b-82d0383d9c32,PGD,lesion,0.01568627450980392,0.0068359375,0.006138434396145862,0.0,False,0.51318359375,0.50634765625,1.1136288276196418,5126,0.01568627450980392
A_Fixed_Linf,49f0fa25-89cd-41a7-9c70-4d7d8d9be572,PGD,lesion,0.01568627450980392,0.015625,0.00930819495999225,0.0,False,0.52197265625,0.50634765625,1.6786283556756325,11599,0.01568627450980392
A_Fixed_Linf,c1273696-fdec-48a9-988c-74e57b6323fa,PGD,lesion,0.01568627450980392,0.007080078125,0.005000280810345497,0.005000280810345497,True,0.50244140625,0.495361328125,1.4159361030987376,8378,0.01568627450980392
A_Fixed_Linf,2fba3da2-e622-477e-a8fe-8fcc06550b25,PGD,lesion,0.01568627450980392,0.009765625,0.004862088575549353,0.0,False,0.51416015625,0.50439453125,2.008524700497998,17256,0.01568627450980392
A_Fixed_Linf,bf99f510-56e1-421b-ad0f-ad10f4cdd3a3,PGD,lesion,0.01568627450980392,0.020751953125,0.011580537338763795,0.011580537338763795,True,0.5205078125,0.499755859375,1.7919680683154933,13221,0.01568627450980392
A_Fixed_Linf,3e3babaa-b242-4dac-a549-9c87dec28ead,PGD,lesion,0.01568627450980392,0.00390625,0.003541500176349613,0.0,False,0.51123046875,0.50732421875,1.1029930271036585,5030,0.01568627450980392
A_Fixed_Linf,b7fe2048-abe7-4f69-b82a-ed93c354a8aa,PGD,lesion,0.01568627450980392,0.032470703125,0.010225859350652051,0.010225859350652051,True,0.51708984375,0.484619140625,3.1753520180120125,47243,0.01568627450980392
A_Fixed_Linf,b829950f-6e68-4f84-9d7c-65a0aa3d0cab,PGD,lesion,0.01568627450980392,0.022216796875,0.01144163162917983,0.01144163162917983,True,0.51513671875,0.492919921875,1.9417507568011578,15798,0.01568627450980392
A_Fixed_Linf,01a7353d-25bb-4ff8-916b-f50dd541dccf,PGD,lesion,0.01568627450980392,0.00732421875,0.004585991813367435,0.0,False,0.51513671875,0.5078125,1.5970850032158952,10799,0.01568627450980392
A_Fixed_Linf,453a9434-2ca7-4a28-b6f3-833b994e6e73,PGD,lesion,0.01568627450980392,0.01123046875,0.005590677291655009,0.0,False,0.5185546875,0.50732421875,2.008785011927498,17064,0.01568627450980392
A_Fixed_Linf,df6fce59-efa3-41a1-bdf7-1ff27cad394f,PGD,lesion,0.01568627450980392,0.00732421875,0.006319677166244208,0.0,False,0.51708984375,0.509765625,1.1589545727306183,5635,0.01568627450980392
A_Fixed_Linf,fdfce1ff-203e-4b23-a360-3803558a7f7a,PGD,lesion,0.01568627450980392,0.00537109375,0.004942061738921064,0.0,False,0.5205078125,0.51513671875,1.0868123535770722,4904,0.01568627450980392
A_Fixed_Linf,3b1a0e72-4870-4927-8171-293f1a767bde,PGD,lesion,0.01568627450980392,0.01611328125,0.007227092849547103,0.0,False,0.51611328125,0.5,2.229566104302889,21339,0.01568627450980392
A_Fixed_Linf,13932109-fbd1-4b6b-b81c-91682740cc50,PGD,lesion,0.01568627450980392,0.021240234375,0.008997804459013896,0.008997804459013896,True,0.51806640625,0.496826171875,2.36060190813791,23442,0.01568627450980392
A_Fixed_Linf,3817e718-4a42-4d67-a34a-ab1a4b9d52b3,PGD,lesion,0.01568627450980392,0.005859375,0.005804994473188957,0.005804994473188957,True,0.5029296875,0.4970703125,1.009367886061254,4241,0.01568627450980392
A_Fixed_Linf,bf3ef845-34ab-4b80-81e7-ac7a3b23485a,PGD,lesion,0.01568627450980392,0.011962890625,0.010141112891331702,0.010141112891331702,True,0.5087890625,0.496826171875,1.179642782127541,5746,0.01568627450980392
A_Fixed_Linf,b7b51f82-2aa9-4375-a84f-25c52eeb0b40,PGD,lesion,0.01568627450980392,0.01220703125,0.005910193572365087,0.0,False,0.51611328125,0.50390625,2.0654198717073666,18065,0.01568627450980392
A_Fixed_Linf,dd033b96-06ce-4587-b781-e0e2dd4026ac,PGD,lesion,0.01568627450980392,0.01513671875,0.00899124555603985,0.0,False,0.52294921875,0.5078125,1.6834952015999542,13159,0.01568627450980392
A_Fixed_Linf,8917b2df-a22a-4da0-935c-397926ad5a1a,PGD,lesion,0.01568627450980392,0.0107421875,0.006338718143714832,0.0,False,0.51318359375,0.50244140625,1.6946939833018821,12001,0.01568627450980392
A_Fixed_Linf,a81ed846-615a-4432-8e34-67b1169ebea5,PGD,lesion,0.01568627450980392,0.00537109375,0.0029314736367673268,0.0,False,0.5283203125,0.52294921875,1.832216289662068,14256,0.01568627450980392
A_Fixed_Linf,3f25e62e-b79f-4cdd-8607-adc010808d4c,PGD,lesion,0.01568627450980392,0.001953125,0.001700452643651182,0.0,False,0.51025390625,0.50830078125,1.1485912338060085,5516,0.01568627450980392
A_Fixed_Linf,b435cc3a-cc81-4361-ac91-235b4150265e,PGD,lesion,0.01568627450980392,0.01025390625,0.004626999605537082,0.0,False,0.51416015625,0.50390625,2.2161026851459544,21786,0.01568627450980392
A_Fixed_Linf,38b147a7-352b-4adb-88b5-2449d362acae,PGD,lesion,0.01568627450980392,0.01611328125,0.007233574342658478,0.0,False,0.52001953125,0.50390625,2.2275683481920305,21558,0.01568627450980392
A_Fixed_Linf,b6271674-f13d-4087-ae03-d6ae35381dfc,PGD,lesion,0.01568627450980392,0.00439453125,0.004471702636360334,0.0,False,0.517578125,0.51318359375,0.9827422812660132,4016,0.01568627450980392
A_Fixed_Linf,059f1e59-573c-49d1-ac78-3323a2ff047f,PGD,lesion,0.01568627450980392,0.00244140625,0.0036785018684172724,0.0,False,0.505859375,0.50341796875,0.6636958026204428,1820,0.01568627450980392
