algorithm,mode,patient_id,clean_prob,adv_prob,success,confidence_drop,efficiency,l2_norm,linf_norm,l0_norm,param_use_torchattacks,param_epsilon,param_num_steps,param_alpha
fgsm,lesion,077ff78d-27ef-49d4-9e8e-00e458844a3e,0.5166,0.499,1.0,0.01758,0.0005347257086497448,32.87316227798342,0.12549019607843148,68622,False,0.12549019607843137,,
fgsm,lesion,bf7b0977-4f77-45a7-8c03-77602f82b905,0.517,0.5117,0.0,0.00537,0.000505326703120918,10.628952936337308,0.12549019607843148,7174,False,0.12549019607843137,,
fgsm,lesion,c34a3ea0-04d7-4df6-afab-0d7c7280b749,0.5103,0.4949,1.0,0.01538,0.0008358947034941834,18.400474727673735,0.12549019607843148,21500,False,0.12549019607843137,,
fgsm,lesion,e2bc24a7-e469-48e2-9d5a-6ffc8557d59e,0.5186,0.508,0.0,0.01074,0.0015038704468374308,7.143027185321458,0.12549019607843148,3240,False,0.12549019607843137,,
fgsm,lesion,175c8be2-76a4-469b-9595-ed33ecedb3cb,0.5225,0.5146,0.0,0.007812,0.0007106259129840614,10.993829313214148,0.12549019607843148,7675,False,0.12549019607843137,,
fgsm,lesion,bcaf0768-3841-4280-8de4-57e822f38c7a,0.5205,0.509,0.0,0.01172,0.0007772003956183169,15.078157523202128,0.12549019607843148,14437,False,0.12549019607843137,,
fgsm,lesion,6e73017c-4e3a-499b-a597-4a797bb179de,0.5244,0.5225,0.0,0.001953,0.0002535506881093001,7.703094840833343,0.12549019607843148,3768,False,0.12549019607843137,,
fgsm,lesion,dc995045-8ec6-4cef-ba20-350c66732a9b,0.521,0.5117,0.0,0.00928,0.0008164073842800913,11.363620565505657,0.12549019607843143,8200,False,0.12549019607843137,,
fgsm,lesion,83f0d9e7-520b-41ee-a7c0-f93713784281,0.5176,0.5073,0.0,0.010254,0.00036188898911672807,28.334396886205592,0.12549019607843148,50981,False,0.12549019607843137,,
fgsm,lesion,bfbea630-4c43-485f-b1b2-0e5715109ae3,0.4983,0.49,1.0,0.0083,0.00042987860798094686,19.30959366572882,0.12549019607843148,23677,False,0.12549019607843137,,
fgsm,lesion,4a567c8b-ab4e-4c3a-a053-9a23b087545a,0.524,0.507,0.0,0.01709,0.0008269122619745982,20.667058075692022,0.12549019607843148,27123,False,0.12549019607843137,,
fgsm,lesion,b900d3e4-787b-44b3-9754-88f93db99c27,0.523,0.5083,0.0,0.01465,0.0006443357318838462,22.73416911200775,0.12549019607843148,32820,False,0.12549019607843137,,
fgsm,lesion,0983ae59-b906-4fd5-a810-edfe0580fe3b,0.5156,0.5063,0.0,0.00928,0.0006614777588117061,14.025178654610029,0.12549019607843148,12491,False,0.12549019607843137,,
fgsm,lesion,e15ecf55-b05a-4f6f-bb25-d51d4a438963,0.505,0.505,0.0,0.0,0.0,3.978256937197774,0.12549019607843143,1005,False,0.12549019607843137,,
fgsm,lesion,747b1c03-c554-41ea-9d57-7b54894985f3,0.5103,0.506,0.0,0.004395,0.00023740686482732727,18.510548339965645,0.12549019607843148,21758,False,0.12549019607843137,,
fgsm,lesion,87e4af8b-1110-481d-86de-f315ca03936d,0.5186,0.5083,0.0,0.010254,0.0007043774079348912,14.557403641066296,0.12549019607843148,13457,False,0.12549019607843137,,
fgsm,lesion,878ae8b8-f206-4d82-8099-3a56f89bb9c4,0.5117,0.502,0.0,0.009766,0.0010632353852556215,9.184819396336971,0.12549019607843148,5357,False,0.12549019607843137,,
fgsm,lesion,34873b9f-5305-404e-b7f7-5105feede48a,0.5156,0.5103,0.0,0.00537,0.00023662803526894408,22.698467413335454,0.12549019607843148,32717,False,0.12549019607843137,,
fgsm,lesion,72a10e64-2d93-4b61-8b90-8efef7284ced,0.5195,0.5103,0.0,0.00928,0.0005354350978396488,17.326738165050234,0.12549019607843148,19064,False,0.12549019607843137,,
fgsm,lesion,04e6f392-a196-447f-9b75-f5af995a36d0,0.5186,0.514,0.0,0.004395,0.000826783001581318,5.315217213376571,0.12549019607843148,1794,False,0.12549019607843137,,
fgsm,lesion,5a8415b5-f658-4d37-8144-1aa22420f84f,0.518,0.5093,0.0,0.00879,0.0005930301657815218,14.820599357685417,0.12549019607843148,13948,False,0.12549019607843137,,
fgsm,lesion,3874e3f6-0c79-4fc1-a874-1d761e475e53,0.5166,0.5063,0.0,0.010254,0.0006316545981553441,16.23340710829701,0.12549019607843148,16734,False,0.12549019607843137,,
fgsm,lesion,2c376b9a-167a-43d3-bcc2-b4af32fb9f74,0.507,0.509,0.0,-0.001953,-0.00037972185992135625,5.143567443305189,0.12549019607843143,1680,False,0.12549019607843137,,
fgsm,lesion,cf951660-886d-482d-99bf-2bdaedd5f4fd,0.5176,0.502,0.0,0.01563,0.0006065017335689899,25.762498487826054,0.12549019607843148,42146,False,0.12549019607843137,,
fgsm,lesion,acb5c720-f741-415c-993c-65855be08ffa,0.5234,0.5083,0.0,0.01514,0.0006880267675668224,22.00018873778719,0.12549019607843148,30735,False,0.12549019607843137,,
fgsm,lesion,112bf6f9-0ac8-4ca0-a84b-ea29811fd871,0.517,0.4966,1.0,0.02051,0.0007949967406152081,25.79609631629441,0.12549019607843148,42256,False,0.12549019607843137,,
fgsm,lesion,e6295ee0-bb33-49e3-9376-8b78f5a3fc52,0.5166,0.5117,0.0,0.004883,0.0006363301728696527,7.673394570646747,0.12549019607843148,3739,False,0.12549019607843137,,
fgsm,lesion,780579a3-2dcc-4343-9c92-de8be54e2865,0.5146,0.502,0.0,0.012695,0.0008106242093556795,15.661156359966798,0.12549019607843148,15575,False,0.12549019607843137,,
fgsm,lesion,228b3dc1-f78a-4ac9-b213-2a416583d063,0.521,0.517,0.0,0.003906,0.00031661161353900563,12.337671234389655,0.12549019607843148,9666,False,0.12549019607843137,,
fgsm,lesion,3a010152-9ce2-4780-bdd8-bac6fa101991,0.504,0.5015,0.0,0.002441,0.0004021817177854537,6.070405834012988,0.12549019607843148,2340,False,0.12549019607843137,,
fgsm,lesion,9b6f8882-b59f-4a4d-8f48-b3f355fd70b9,0.516,0.5137,0.0,0.002441,0.00016071891026000684,15.19053510531628,0.12549019607843148,14653,False,0.12549019607843137,,
fgsm,lesion,d99282ee-dc00-40d4-bb8d-5f8dba263a05,0.515,0.511,0.0,0.003906,0.0004208398711363165,9.282034007957165,0.12549019607843148,5471,False,0.12549019607843137,,
fgsm,lesion,1748e4e2-5c73-4794-81fe-2c5fe4af8cdd,0.52,0.5166,0.0,0.003418,0.0002654894313150906,12.87421774348735,0.12549019607843148,10525,False,0.12549019607843137,,
fgsm,lesion,095edab1-09c6-4f83-931e-f0a33b77639c,0.4946,0.4902,1.0,0.004395,0.00038667213502715587,11.365006288401547,0.12549019607843148,8202,False,0.12549019607843137,,
fgsm,lesion,fd147f16-7eeb-474f-98df-c3b0c39c163c,0.5195,0.5117,0.0,0.007812,0.00047055628653607103,16.60268966504512,0.12549019607843148,17504,False,0.12549019607843137,,
fgsm,lesion,f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,0.5176,0.511,0.0,0.006348,0.0005213622382064342,12.175136171394547,0.12549019607843148,9413,False,0.12549019607843137,,
fgsm,lesion,42765f9e-beea-4f46-8af4-f1282095662d,0.5176,0.5103,0.0,0.007324,0.0003411284117937792,21.470562091487096,0.12549019607843148,29273,False,0.12549019607843137,,
fgsm,lesion,624a95b9-354b-415e-8bcc-382c6510469d,0.513,0.5054,0.0,0.007812,0.00035803480401395743,21.820504344362828,0.12549019607843148,30235,False,0.12549019607843137,,
fgsm,lesion,38929efc-a8ad-42b5-9fff-8ba881a7873e,0.5254,0.5107,0.0,0.01465,0.0006580527905959165,22.260277143045325,0.12549019607843148,31466,False,0.12549019607843137,,
fgsm,lesion,bc7b5348-574e-49a2-a20a-719d942a9c31,0.5166,0.5015,0.0,0.01514,0.0010592999083482986,14.28936094501203,0.12549019607843148,12966,False,0.12549019607843137,,
fgsm,lesion,35ffa64a-fc84-4582-95ad-40d4eab93197,0.5137,0.5063,0.0,0.007324,0.0008869672004524838,8.257598181075803,0.12549019607843148,4330,False,0.12549019607843137,,
fgsm,lesion,0c89ca38-27ca-4cd0-88cb-18093fdcb04b,0.512,0.505,0.0,0.007324,0.0007211036747296246,10.156956620052108,0.12549019607843148,6551,False,0.12549019607843137,,
fgsm,lesion,e5e4f0cf-58ec-4442-a54c-96d5d29d8f0b,0.516,0.513,0.0,0.00293,0.0004859522499388603,6.028755902476167,0.12549019607843148,2308,False,0.12549019607843137,,
fgsm,lesion,ae9439c0-31a2-4b2a-946e-f9f497109c42,0.511,0.5103,0.0,0.000977,8.403261121127854e-05,11.621232341624573,0.12549019607843148,8576,False,0.12549019607843137,,
fgsm,lesion,17f68ac3-2385-4b13-b8c0-66ba8b343205,0.5186,0.5063,0.0,0.01221,0.00036220491111016266,33.70200367787186,0.12549019607843148,72126,False,0.12549019607843137,,
fgsm,lesion,975aac17-f7e4-4b6c-a669-e73b0bb5caef,0.515,0.5093,0.0,0.00586,0.0004736450993292586,12.37081309098556,0.12549019607843148,9718,False,0.12549019607843137,,
fgsm,lesion,3d384875-3304-44de-8b8b-40a131a722ce,0.5117,0.502,0.0,0.009766,0.0003718205253585835,26.264351562797216,0.12549019607843148,43804,False,0.12549019607843137,,
fgsm,lesion,bee78c8a-8a21-49b3-b1d5-93c93ccf300c,0.508,0.4993,1.0,0.008545,0.0007353282206299889,11.620554778009058,0.12549019607843148,8575,False,0.12549019607843137,,
fgsm,lesion,be9e9eea-96d0-43a3-801e-b39bfd209ca7,0.5205,0.514,0.0,0.006348,0.0008853775924831925,7.169434030223353,0.12549019607843148,3264,False,0.12549019607843137,,
fgsm,lesion,b34524bc-e812-4067-a0e8-bd7185bfb814,0.5176,0.5083,0.0,0.00928,0.0003463364198907008,26.78708681421504,0.12549019607843148,45565,False,0.12549019607843137,,
fgsm,lesion,32c41ed0-6704-465c-94d3-3073b9b4415e,0.5146,0.502,0.0,0.012695,0.0008444861188028789,15.03318078164704,0.12549019607843148,14351,False,0.12549019607843137,,
fgsm,lesion,0ca3f31a-ace5-4bd2-9900-b152cc212c8e,0.5156,0.5083,0.0,0.007324,0.0006853660865288566,10.686578876759114,0.12549019607843148,7252,False,0.12549019607843137,,
fgsm,lesion,072e7048-52f1-4b2b-be08-42e0ca1ba1ee,0.514,0.5044,0.0,0.009766,0.0003198537164552484,30.53153518123275,0.12549019607843148,59194,False,0.12549019607843137,,
fgsm,lesion,32c3e235-1885-4aad-b4ad-2ef8583fbb78,0.508,0.5,0.0,0.007812,0.0009658167162911319,8.089008875662143,0.12549019607843148,4155,False,0.12549019607843137,,
fgsm,lesion,49b95513-daab-49bb-bc6e-c5254ab1bc07,0.5195,0.5103,0.0,0.00928,0.00044146255384363474,21.015018521528766,0.12549019607843148,28044,False,0.12549019607843137,,
fgsm,lesion,e7f182ac-e84e-4e0a-89f9-be61ea3c66c2,0.5107,0.509,0.0,0.001953,0.00041028897140360623,4.760364357870584,0.12549019607843148,1439,False,0.12549019607843137,,
fgsm,lesion,f42223b1-1a5b-45c2-a1d2-25c6df776484,0.5234,0.518,0.0,0.00537,0.00047048165444657595,11.416159789722641,0.12549019607843148,8276,False,0.12549019607843137,,
fgsm,lesion,3b75d0e1-a430-4d1e-a89e-672d25ca6953,0.5176,0.5107,0.0,0.006836,0.0004977326505761701,13.734155248022134,0.12549019607843148,11978,False,0.12549019607843137,,
fgsm,lesion,963b58ae-2175-4aa5-90be-c37d44809c91,0.5103,0.5093,0.0,0.000977,8.647714812783168e-05,11.292723225466,0.1254901960784316,8098,False,0.12549019607843137,,
fgsm,lesion,4206173d-0db2-4f32-80fb-0bd99d5532e1,0.5244,0.514,0.0,0.010254,0.0009702757576605206,10.568033014677123,0.12549019607843143,7092,False,0.12549019607843137,,
fgsm,lesion,b97b78b8-bcb0-4694-aa55-d3ca9c4396df,0.5244,0.5044,0.0,0.02002,0.0010400216293884035,19.249148934885607,0.12549019607843148,23529,False,0.12549019607843137,,
fgsm,lesion,9a4b8ac5-0371-4bc0-a609-32ad46806f7c,0.5195,0.514,0.0,0.00537,0.0006074870831406112,8.841494565048908,0.12549019607843148,4964,False,0.12549019607843137,,
fgsm,lesion,3ef164d4-0e03-4695-bc05-bad84b526960,0.499,0.4956,1.0,0.003418,0.0004597319966158217,7.434698412472973,0.12549019607843143,3510,False,0.12549019607843137,,
fgsm,lesion,bc6dd946-0b3f-445f-8d78-3cc39a0b14ae,0.523,0.5156,0.0,0.007324,0.0006949183515775693,10.539682433804973,0.12549019607843148,7054,False,0.12549019607843137,,
fgsm,lesion,78228039-bc86-44ce-8a13-57cf49ccf493,0.506,0.4954,1.0,0.0105,0.0012590221051300312,8.338254602229993,0.12549019607843148,4415,False,0.12549019607843137,,
fgsm,lesion,af31012f-209d-41cf-a2f4-4ef1105067c9,0.512,0.502,0.0,0.010254,0.000619145710392708,16.56137815653242,0.12549019607843148,17417,False,0.12549019607843137,,
fgsm,lesion,0a15acdd-248c-47ff-abfc-d33f8a0cf417,0.5166,0.5103,0.0,0.006348,0.00024202060636148274,26.227751194453724,0.12549019607843148,43682,False,0.12549019607843137,,
fgsm,lesion,b3e8a708-d8e1-434e-92ca-5d5e79aca86e,0.5205,0.504,0.0,0.0166,0.0007063529361883131,23.503211556708965,0.12549019607843148,35078,False,0.12549019607843137,,
fgsm,lesion,c60a0502-26cb-40a1-8343-43625a3c4e3f,0.5176,0.5103,0.0,0.007324,0.0007100264852582762,10.315416248501643,0.12549019607843143,6757,False,0.12549019607843137,,
fgsm,lesion,be8c0087-ae1c-4b60-acb0-4b2e6157eadb,0.5083,0.505,0.0,0.003418,0.00018846046407601858,18.136264095883273,0.12549019607843148,20887,False,0.12549019607843137,,
fgsm,lesion,42da1a6f-7984-4d82-b10a-603b8e3724c5,0.515,0.5176,0.0,-0.002441,-0.0002630249194601978,9.282034007957165,0.12549019607843148,5471,False,0.12549019607843137,,
fgsm,lesion,85727853-cb45-478d-a517-a0f0c85d0eb5,0.5254,0.5117,0.0,0.01367,0.0006520078080781845,20.968882311054287,0.12549019607843148,27921,False,0.12549019607843137,,
fgsm,lesion,8c2aa2bb-ac88-4f14-a322-72d7e23749e8,0.522,0.5093,0.0,0.012695,0.0005185670417206703,24.481525961792123,0.12549019607843148,38059,False,0.12549019607843137,,
fgsm,lesion,5df1e543-92ca-42f2-94a8-7446f944a1ba,0.5073,0.497,1.0,0.010254,0.0004028292623197627,25.454720411627488,0.12549019607843148,41145,False,0.12549019607843137,,
fgsm,lesion,32e8b837-8656-47e1-87ec-b365c7670984,0.5103,0.5063,0.0,0.003906,0.0005911195206266253,6.608223646459728,0.12549019607843148,2773,False,0.12549019607843137,,
fgsm,lesion,fb10f71b-fd9d-43cc-a310-c5b48b7d22c8,0.5137,0.5063,0.0,0.007324,0.0004231449633631192,17.309006085187214,0.12549019607843143,19025,False,0.12549019607843137,,
fgsm,lesion,9bc684ec-12a8-4c76-85a3-29a75d550968,0.5146,0.512,0.0,0.002441,0.0001338129999130653,18.244910810220127,0.12549019607843148,21138,False,0.12549019607843137,,
fgsm,lesion,39919c47-0f93-417f-96fb-1aa8a6d6e7ab,0.5215,0.5117,0.0,0.009766,0.00046346783544706956,21.07077179572822,0.12549019607843148,28193,False,0.12549019607843137,,
fgsm,lesion,0d77cf1a-64d4-4f8a-938b-9b838d549090,0.5176,0.4934,1.0,0.02417,0.0011172448271638844,21.633505276710633,0.12549019607843148,29719,False,0.12549019607843137,,
fgsm,lesion,9e6239f2-9352-4bad-a19a-22538ddd0e27,0.514,0.5137,0.0,0.0004883,3.0249189286427046e-05,16.141961527431818,0.12549019607843143,16546,False,0.12549019607843137,,
fgsm,lesion,9efa04ab-254a-4047-8f2f-91e5fe93062f,0.5225,0.5107,0.0,0.01172,0.0007113007204030288,16.47509928887328,0.12549019607843148,17236,False,0.12549019607843137,,
fgsm,lesion,342bd0cf-b337-40e9-8512-eb170292e2f2,0.5195,0.5156,0.0,0.003906,0.000678298806062802,5.758892627116524,0.12549019607843143,2106,False,0.12549019607843137,,
fgsm,lesion,67bc7433-4582-493a-af6b-82d0383d9c32,0.513,0.5054,0.0,0.007812,0.0008677670347282574,9.002992368532214,0.12549019607843148,5147,False,0.12549019607843137,,
fgsm,lesion,49f0fa25-89cd-41a7-9c70-4d7d8d9be572,0.522,0.508,0.0,0.01416,0.0010466893658253966,13.528518299568958,0.12549019607843148,11622,False,0.12549019607843137,,
fgsm,lesion,c1273696-fdec-48a9-988c-74e57b6323fa,0.5024,0.4937,1.0,0.00879,0.000764494108617048,11.49657321526554,0.12549019607843148,8393,False,0.12549019607843137,,
fgsm,lesion,2fba3da2-e622-477e-a8fe-8fcc06550b25,0.514,0.505,0.0,0.00928,0.0005605658051666834,16.5499637310837,0.12549019607843148,17393,False,0.12549019607843137,,
fgsm,lesion,bf99f510-56e1-421b-ad0f-ad10f4cdd3a3,0.5205,0.502,0.0,0.01855,0.0012851359177970057,14.437918379057752,0.12549019607843148,13237,False,0.12549019607843137,,
fgsm,lesion,3e3babaa-b242-4dac-a549-9c87dec28ead,0.511,0.505,0.0,0.006348,0.0007125763798325049,8.908036278674137,0.12549019607843148,5039,False,0.12549019607843137,,
fgsm,lesion,b7fe2048-abe7-4f69-b82a-ed93c354a8aa,0.517,0.507,0.0,0.010254,0.0003717393647443037,27.583590060029366,0.12549019607843148,48315,False,0.12549019607843137,,
fgsm,lesion,b829950f-6e68-4f84-9d7c-65a0aa3d0cab,0.515,0.5063,0.0,0.00879,0.0005561537310224471,15.803296829961793,0.12549019607843148,15859,False,0.12549019607843137,,
fgsm,lesion,01a7353d-25bb-4ff8-916b-f50dd541dccf,0.5146,0.5117,0.0,0.00293,0.0002240663205391844,13.07509085126873,0.12549019607843148,10856,False,0.12549019607843137,,
fgsm,lesion,453a9434-2ca7-4a28-b6f3-833b994e6e73,0.5186,0.5083,0.0,0.010254,0.0006230753526726778,16.456928042146394,0.12549019607843148,17198,False,0.12549019607843137,,
fgsm,lesion,df6fce59-efa3-41a1-bdf7-1ff27cad394f,0.517,0.513,0.0,0.003906,0.0004134617281764849,9.447670073584202,0.12549019607843143,5668,False,0.12549019607843137,,
fgsm,lesion,fdfce1ff-203e-4b23-a360-3803558a7f7a,0.5205,0.518,0.0,0.002441,0.00027739066542044864,8.801328060284893,0.12549019607843148,4919,False,0.12549019607843137,,
fgsm,lesion,3b1a0e72-4870-4927-8171-293f1a767bde,0.516,0.5117,0.0,0.004395,0.0002386716945816016,18.412452533665643,0.12549019607843148,21528,False,0.12549019607843137,,
fgsm,lesion,13932109-fbd1-4b6b-b81c-91682740cc50,0.518,0.5083,0.0,0.009766,0.0005071983027480167,19.254056928064518,0.12549019607843148,23541,False,0.12549019607843137,,
fgsm,lesion,3817e718-4a42-4d67-a34a-ab1a4b9d52b3,0.503,0.4988,1.0,0.00415,0.0005069059044289708,8.187694370232979,0.12549019607843148,4257,False,0.12549019607843137,,
fgsm,lesion,bf3ef845-34ab-4b80-81e7-ac7a3b23485a,0.509,0.4968,1.0,0.01196,0.0012560736122867895,9.52403624709526,0.12549019607843148,5760,False,0.12549019607843137,,
fgsm,lesion,b7b51f82-2aa9-4375-a84f-25c52eeb0b40,0.516,0.5073,0.0,0.00879,0.0005191550234168689,16.92955302052629,0.12549019607843148,18200,False,0.12549019607843137,,
fgsm,lesion,dd033b96-06ce-4587-b781-e0e2dd4026ac,0.523,0.518,0.0,0.004883,0.00033232067498623486,14.693074684200871,0.12549019607843148,13709,False,0.12549019607843137,,
fgsm,lesion,8917b2df-a22a-4da0-935c-397926ad5a1a,0.513,0.5054,0.0,0.007812,0.000567370810217249,13.769654436989539,0.12549019607843148,12040,False,0.12549019607843137,,
fgsm,lesion,a81ed846-615a-4432-8e34-67b1169ebea5,0.5283,0.5186,0.0,0.009766,0.0006497858443717143,15.02899005586162,0.12549019607843148,14343,False,0.12549019607843137,,
fgsm,lesion,3f25e62e-b79f-4cdd-8607-adc010808d4c,0.5103,0.5073,0.0,0.00293,0.00031360157776743415,9.342068741237744,0.12549019607843148,5542,False,0.12549019607843137,,
fgsm,lesion,b435cc3a-cc81-4361-ac91-235b4150265e,0.514,0.5107,0.0,0.003418,0.00018358968146233693,18.617433839086935,0.12549019607843148,22010,False,0.12549019607843137,,
fgsm,lesion,38b147a7-352b-4adb-88b5-2449d362acae,0.52,0.5107,0.0,0.00928,0.0005015612348272996,18.496931383022083,0.12549019607843148,21726,False,0.12549019607843137,,
fgsm,lesion,b6271674-f13d-4087-ae03-d6ae35381dfc,0.5176,0.5146,0.0,0.00293,0.00036770971192019795,7.96739221551678,0.12549019607843143,4031,False,0.12549019607843137,,
fgsm,lesion,059f1e59-573c-49d1-ac78-3323a2ff047f,0.506,0.501,0.0,0.004883,0.0009105627133458401,5.362412076981056,0.12549019607843148,1826,False,0.12549019607843137,,
fgsm,lesion,d20338e0-8ae9-4a30-9a0e-8225aae32073,0.516,0.5063,0.0,0.009766,0.0006243191584780958,15.642039590075202,0.12549019607843148,15537,False,0.12549019607843137,,
fgsm,lesion,94399962-8f89-4dfa-a93f-7a3df88feca5,0.522,0.5005,0.0,0.02148,0.001024950853762552,20.96137089001121,0.12549019607843148,27901,False,0.12549019607843137,,
fgsm,lesion,d759f178-2451-47bc-80c0-2efe67588693,0.5176,0.516,0.0,0.001465,0.0002184250291437249,6.706391449543423,0.12549019607843143,2856,False,0.12549019607843137,,
fgsm,lesion,baf8fe18-a7ca-4e9c-b3dc-5c80d474545b,0.5195,0.5137,0.0,0.00586,0.0005155314204832085,11.365699086493471,0.12549019607843148,8203,False,0.12549019607843137,,
fgsm,lesion,9708b405-8887-4824-b354-f7c245eedfc3,0.522,0.511,0.0,0.01074,0.0006755815419802114,15.900652735060715,0.12549019607843148,16055,False,0.12549019607843137,,
fgsm,lesion,f7856767-112d-4ff6-8b20-1188c0c47a1a,0.5205,0.5073,0.0,0.01318,0.0011906790303782885,11.07233217494783,0.12549019607843148,7785,False,0.12549019607843137,,
fgsm,lesion,4fd86b92-7ee7-44b7-8b94-7bafbedfaedd,0.5205,0.5083,0.0,0.01221,0.0005363665917071974,22.75874641219294,0.12549019607843148,32891,False,0.12549019607843137,,
fgsm,lesion,b23184fc-0e6e-4802-a451-da82e2ac6e9a,0.5195,0.5107,0.0,0.00879,0.0009056196834825788,9.705025907945469,0.12549019607843148,5981,False,0.12549019607843137,,
fgsm,lesion,1923df31-e23a-4ee4-86f8-35d124af2f61,0.521,0.507,0.0,0.01416,0.0008108248888088512,17.46388947519093,0.12549019607843148,19367,False,0.12549019607843137,,
fgsm,lesion,b6d61fae-fa1f-4328-b065-033ee168cd98,0.5073,0.4968,1.0,0.0105,0.0007916095169207023,13.26164812661736,0.12549019607843148,11168,False,0.12549019607843137,,
fgsm,lesion,6ccf77da-c917-4fc1-8bf7-f0e7bfd3acf4,0.5205,0.512,0.0,0.0083,0.00035523312896574026,23.36713715473373,0.12549019607843148,34673,False,0.12549019607843137,,
fgsm,lesion,b5017804-ddc0-44fa-8d64-15628c25e031,0.512,0.4927,1.0,0.01953,0.001255158454334527,15.560784313725312,0.12549019607843148,15376,False,0.12549019607843137,,
fgsm,lesion,37f025d9-05c0-4e27-9a75-2e6a2085fa30,0.4976,0.494,1.0,0.003662,0.0005116576607570532,7.157342986841893,0.12549019607843148,3253,False,0.12549019607843137,,
fgsm,lesion,2456fcb4-82bd-4fa9-8ef2-8e1250c3ff50,0.517,0.5073,0.0,0.009766,0.0013675771085276832,7.140822206974334,0.12549019607843148,3238,False,0.12549019607843137,,
fgsm,lesion,b090dd7d-b4d9-4ebe-b36d-95f83510e955,0.5166,0.504,0.0,0.012695,0.0006048620155451258,20.98877457614834,0.12549019607843148,27974,False,0.12549019607843137,,
fgsm,lesion,67b8ef8a-5285-4eec-88c8-8f4fe53f0f6e,0.52,0.5156,0.0,0.004395,0.0005192691607443261,8.462915915337893,0.12549019607843148,4548,False,0.12549019607843137,,
fgsm,lesion,aafca7fa-b482-4e37-bbc4-96da4b744847,0.517,0.5073,0.0,0.009766,0.0003786057174185506,25.79365431351369,0.12549019607843148,42248,False,0.12549019607843137,,
fgsm,lesion,0808c4af-9ed6-46e3-a936-2cafb0004e6a,0.5234,0.5117,0.0,0.01172,0.0006377775519004868,18.37435318741152,0.12549019607843148,21439,False,0.12549019607843137,,
fgsm,lesion,01f3abc2-33c7-4ea2-a599-dc49b76fcfae,0.525,0.5137,0.0,0.01123,0.0007667463322851488,14.646915504456544,0.12549019607843148,13623,False,0.12549019607843137,,
fgsm,lesion,eb3d5fed-558d-4aba-b13e-f7917c49c79b,0.5234,0.5137,0.0,0.009766,0.0009806711482997677,9.958103699822695,0.12549019607843148,6297,False,0.12549019607843137,,
