algorithm,mode,patient_id,clean_prob,adv_prob,success,confidence_drop,efficiency,l2_norm,linf_norm,l0_norm,param_use_torchattacks,param_epsilon,param_num_steps,param_alpha
fgsm,lesion,c34a3ea0-04d7-4df6-afab-0d7c7280b749,0.5103,0.4998,1.0,0.0105,0.009128500814537146,1.1500296704796087,0.007843137254902044,21500,False,0.00784313725490196,,
fgsm,lesion,e2bc24a7-e469-48e2-9d5a-6ffc8557d59e,0.5186,0.5156,0.0,0.00293,0.00656234363021194,0.4464391990825914,0.007843137254901988,3240,False,0.00784313725490196,,
fgsm,lesion,175c8be2-76a4-469b-9595-ed33ecedb3cb,0.5225,0.5205,0.0,0.001953,0.0028425036131530753,0.6871143320758845,0.007843137254902044,7675,False,0.00784313725490196,,
fgsm,lesion,bcaf0768-3841-4280-8de4-57e822f38c7a,0.5205,0.516,0.0,0.004395,0.004663202327319594,0.9423848452001332,0.007843137254902044,14437,False,0.00784313725490196,,
fgsm,lesion,6e73017c-4e3a-499b-a597-4a797bb179de,0.5244,0.524,0.0,0.0004883,0.0010142027326879419,0.4814434275520839,0.007843137254902044,3768,False,0.00784313725490196,,
fgsm,lesion,dc995045-8ec6-4cef-ba20-350c66732a9b,0.521,0.518,0.0,0.00293,0.004125005676649257,0.7102262853441038,0.007843137254901988,8200,False,0.00784313725490196,,
fgsm,lesion,83f0d9e7-520b-41ee-a7c0-f93713784281,0.5176,0.5063,0.0,0.01123,0.006341673680473214,1.7708998053878497,0.007843137254902044,50981,False,0.00784313725490196,,
fgsm,lesion,bfbea630-4c43-485f-b1b2-0e5715109ae3,0.4983,0.4907,1.0,0.00757,0.0062711702324183645,1.2068496041080512,0.007843137254902044,23677,False,0.00784313725490196,,
fgsm,lesion,4a567c8b-ab4e-4c3a-a053-9a23b087545a,0.524,0.512,0.0,0.01172,0.009072408751245853,1.2916911297307516,0.007843137254902044,27123,False,0.00784313725490196,,
fgsm,lesion,b900d3e4-787b-44b3-9754-88f93db99c27,0.523,0.5127,0.0,0.010254,0.007216560149484229,1.4208855695004843,0.007843137254902044,32820,False,0.00784313725490196,,
fgsm,lesion,0983ae59-b906-4fd5-a810-edfe0580fe3b,0.5156,0.5127,0.0,0.00293,0.0033422033771983222,0.8765736659131268,0.007843137254902044,12491,False,0.00784313725490196,,
fgsm,lesion,e15ecf55-b05a-4f6f-bb25-d51d4a438963,0.505,0.505,0.0,0.0,0.0,0.24864105857486077,0.007843137254901988,1005,False,0.00784313725490196,,
fgsm,lesion,747b1c03-c554-41ea-9d57-7b54894985f3,0.5103,0.505,0.0,0.00537,0.004642623096779628,1.1569092712478528,0.007843137254902044,21758,False,0.00784313725490196,,
fgsm,lesion,87e4af8b-1110-481d-86de-f315ca03936d,0.5186,0.514,0.0,0.004395,0.00483001646178488,0.9098377275666435,0.007843137254902044,13457,False,0.00784313725490196,,
fgsm,lesion,878ae8b8-f206-4d82-8099-3a56f89bb9c4,0.5117,0.5054,0.0,0.006348,0.011057647826072745,0.5740512122710609,0.007843137254902044,5357,False,0.00784313725490196,,
fgsm,lesion,34873b9f-5305-404e-b7f7-5105feede48a,0.5156,0.508,0.0,0.007812,0.005506979693503234,1.418654213333466,0.007843137254902044,32717,False,0.00784313725490196,,
fgsm,lesion,72a10e64-2d93-4b61-8b90-8efef7284ced,0.5195,0.509,0.0,0.01074,0.009919639621469363,1.0829211353156396,0.007843137254902044,19064,False,0.00784313725490196,,
fgsm,lesion,04e6f392-a196-447f-9b75-f5af995a36d0,0.5186,0.517,0.0,0.001465,0.0044095092173268855,0.33220107583603586,0.007843137254902044,1794,False,0.00784313725490196,,
fgsm,lesion,5a8415b5-f658-4d37-8144-1aa22420f84f,0.518,0.5117,0.0,0.006348,0.0068527929574512475,0.9262874598553387,0.007843137254902044,13948,False,0.00784313725490196,,
fgsm,lesion,3874e3f6-0c79-4fc1-a874-1d761e475e53,0.5166,0.5107,0.0,0.00586,0.005775127701199785,1.0145879442685632,0.007843137254902044,16734,False,0.00784313725490196,,
fgsm,lesion,2c376b9a-167a-43d3-bcc2-b4af32fb9f74,0.507,0.5054,0.0,0.001465,0.004556662186171972,0.3214729652065749,0.007843137254901988,1680,False,0.00784313725490196,,
fgsm,lesion,cf951660-886d-482d-99bf-2bdaedd5f4fd,0.5176,0.4998,1.0,0.01782,0.011068656573187735,1.6101561554891286,0.007843137254902044,42146,False,0.00784313725490196,,
fgsm,lesion,acb5c720-f741-415c-993c-65855be08ffa,0.5234,0.5186,0.0,0.004883,0.0035511058729072054,1.3750117961116997,0.007843137254902044,30735,False,0.00784313725490196,,
fgsm,lesion,112bf6f9-0ac8-4ca0-a84b-ea29811fd871,0.517,0.511,0.0,0.00586,0.003634270793108273,1.6122560197684006,0.007843137254902044,42256,False,0.00784313725490196,,
fgsm,lesion,e6295ee0-bb33-49e3-9376-8b78f5a3fc52,0.5166,0.5156,0.0,0.000977,0.002036256513378019,0.4795871606654214,0.007843137254902044,3739,False,0.00784313725490196,,
fgsm,lesion,780579a3-2dcc-4343-9c92-de8be54e2865,0.5146,0.508,0.0,0.006836,0.006983839275251163,0.9788222724979252,0.007843137254902044,15575,False,0.00784313725490196,,
fgsm,lesion,228b3dc1-f78a-4ac9-b213-2a416583d063,0.521,0.517,0.0,0.003906,0.005065785755034844,0.7711044521493534,0.007843137254902044,9666,False,0.00784313725490196,,
fgsm,lesion,3a010152-9ce2-4780-bdd8-bac6fa101991,0.504,0.4988,1.0,0.005127,0.013513305383676837,0.37940036462581245,0.007843137254902044,2340,False,0.00784313725490196,,
fgsm,lesion,9b6f8882-b59f-4a4d-8f48-b3f355fd70b9,0.516,0.5127,0.0,0.003418,0.003600103554274679,0.9494084440822675,0.007843137254902044,14653,False,0.00784313725490196,,
fgsm,lesion,d99282ee-dc00-40d4-bb8d-5f8dba263a05,0.515,0.512,0.0,0.00293,0.005050078372025263,0.5801271254973229,0.007843137254902044,5471,False,0.00784313725490196,,
fgsm,lesion,1748e4e2-5c73-4794-81fe-2c5fe4af8cdd,0.52,0.5176,0.0,0.002441,0.0030341648939636793,0.8046386089679594,0.007843137254902044,10525,False,0.00784313725490196,,
fgsm,lesion,095edab1-09c6-4f83-931e-f0a33b77639c,0.4946,0.4924,1.0,0.002197,0.00309337703938959,0.710312893025097,0.007843137254902044,8202,False,0.00784313725490196,,
fgsm,lesion,fd147f16-7eeb-474f-98df-c3b0c39c163c,0.5195,0.5166,0.0,0.00293,0.002823337693708472,1.03766810406532,0.007843137254901988,17504,False,0.00784313725490196,,
fgsm,lesion,f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,0.5176,0.5146,0.0,0.00293,0.0038500595577832756,0.7609460107121594,0.007843137254901988,9413,False,0.00784313725490196,,
fgsm,lesion,42765f9e-beea-4f46-8af4-f1282095662d,0.5176,0.5073,0.0,0.010254,0.007641276370796329,1.3419101307179437,0.007843137254902044,29273,False,0.00784313725490196,,
fgsm,lesion,624a95b9-354b-415e-8bcc-382c6510469d,0.513,0.509,0.0,0.004395,0.0032223132139745717,1.3637815215226767,0.007843137254902044,30235,False,0.00784313725490196,,
fgsm,lesion,38929efc-a8ad-42b5-9fff-8ba881a7873e,0.5254,0.5186,0.0,0.006836,0.004913460803340347,1.391267321440333,0.007843137254902044,31466,False,0.00784313725490196,,
fgsm,lesion,bc7b5348-574e-49a2-a20a-719d942a9c31,0.5166,0.509,0.0,0.007812,0.008747766893241707,0.8930850590632521,0.007843137254902044,12966,False,0.00784313725490196,,
fgsm,lesion,35ffa64a-fc84-4582-95ad-40d4eab93197,0.5137,0.512,0.0,0.001465,0.0028382949898900695,0.5160998863172376,0.007843137254901988,4330,False,0.00784313725490196,,
fgsm,lesion,0c89ca38-27ca-4cd0-88cb-18093fdcb04b,0.512,0.5093,0.0,0.00293,0.004615063450113402,0.6348097887532568,0.007843137254902044,6551,False,0.00784313725490196,,
fgsm,lesion,e5e4f0cf-58ec-4442-a54c-96d5d29d8f0b,0.516,0.5156,0.0,0.0004883,0.0012958726342613353,0.37679724390476116,0.007843137254901988,2308,False,0.00784313725490196,,
fgsm,lesion,ae9439c0-31a2-4b2a-946e-f9f497109c42,0.511,0.509,0.0,0.002441,0.0033613044050654116,0.7263270213515356,0.007843137254902044,8576,False,0.00784313725490196,,
fgsm,lesion,17f68ac3-2385-4b13-b8c0-66ba8b343205,0.5186,0.5107,0.0,0.007812,0.0037089782732602416,2.106375229866991,0.007843137254902044,72126,False,0.00784313725490196,,
fgsm,lesion,975aac17-f7e4-4b6c-a669-e73b0bb5caef,0.515,0.512,0.0,0.00293,0.0037891607486893017,0.7731758181865978,0.007843137254902044,9718,False,0.00784313725490196,,
fgsm,lesion,3d384875-3304-44de-8b8b-40a131a722ce,0.5117,0.494,1.0,0.01782,0.010857159278463629,1.6415219726748262,0.007843137254902044,43804,False,0.00784313725490196,,
fgsm,lesion,bee78c8a-8a21-49b3-b1d5-93c93ccf300c,0.508,0.5034,0.0,0.004395,0.006050700708794769,0.7262846736255665,0.007843137254902044,8575,False,0.00784313725490196,,
fgsm,lesion,be9e9eea-96d0-43a3-801e-b39bfd209ca7,0.5205,0.519,0.0,0.001465,0.003269086426926226,0.4480896268889599,0.007843137254902044,3264,False,0.00784313725490196,,
fgsm,lesion,b34524bc-e812-4067-a0e8-bd7185bfb814,0.5176,0.5073,0.0,0.010254,0.0061246861279811715,1.6741929258884403,0.007843137254902044,45565,False,0.00784313725490196,,
fgsm,lesion,32c41ed0-6704-465c-94d3-3073b9b4415e,0.5146,0.5054,0.0,0.00928,0.009873991444403986,0.9395737988529403,0.007843137254902044,14351,False,0.00784313725490196,,
fgsm,lesion,0ca3f31a-ace5-4bd2-9900-b152cc212c8e,0.5156,0.513,0.0,0.002441,0.003655285743513891,0.6679111797974446,0.007843137254902044,7252,False,0.00784313725490196,,
fgsm,lesion,072e7048-52f1-4b2b-be08-42e0ca1ba1ee,0.514,0.504,0.0,0.010254,0.005373542410048212,1.9082209488270472,0.007843137254902044,59194,False,0.00784313725490196,,
fgsm,lesion,32c3e235-1885-4aad-b4ad-2ef8583fbb78,0.508,0.5054,0.0,0.002441,0.00482908349190668,0.5055630547288835,0.007843137254902044,4155,False,0.00784313725490196,,
fgsm,lesion,49b95513-daab-49bb-bc6e-c5254ab1bc07,0.5195,0.5083,0.0,0.01123,0.008550432560782684,1.3134386575955481,0.007843137254902044,28044,False,0.00784313725490196,,
fgsm,lesion,e7f182ac-e84e-4e0a-89f9-be61ea3c66c2,0.5107,0.5107,0.0,0.0,0.0,0.2975227723669112,0.007843137254902044,1439,False,0.00784313725490196,,
fgsm,lesion,f42223b1-1a5b-45c2-a1d2-25c6df776484,0.5234,0.52,0.0,0.003418,0.004790358600514228,0.7135099868576659,0.007843137254901988,8276,False,0.00784313725490196,,
fgsm,lesion,3b75d0e1-a430-4d1e-a89e-672d25ca6953,0.5176,0.5127,0.0,0.004883,0.005688373087315372,0.8583847030013836,0.007843137254902044,11978,False,0.00784313725490196,,
fgsm,lesion,963b58ae-2175-4aa5-90be-c37d44809c91,0.5103,0.5083,0.0,0.001953,0.002767268703333289,0.7057952015916248,0.007843137254902044,8098,False,0.00784313725490196,,
fgsm,lesion,4206173d-0db2-4f32-80fb-0bd99d5532e1,0.5244,0.52,0.0,0.004395,0.006653319386665172,0.6605020634173203,0.007843137254901988,7092,False,0.00784313725490196,,
fgsm,lesion,b97b78b8-bcb0-4694-aa55-d3ca9c4396df,0.5244,0.52,0.0,0.004395,0.003652758864997396,1.2030718084303504,0.007843137254902044,23529,False,0.00784313725490196,,
fgsm,lesion,9a4b8ac5-0371-4bc0-a609-32ad46806f7c,0.5195,0.518,0.0,0.001465,0.00265085268145883,0.5525934103155568,0.007843137254902044,4964,False,0.00784313725490196,,
fgsm,lesion,3ef164d4-0e03-4695-bc05-bad84b526960,0.499,0.497,1.0,0.001953,0.0042032638842552875,0.464668650779561,0.007843137254901988,3510,False,0.00784313725490196,,
fgsm,lesion,bc6dd946-0b3f-445f-8d78-3cc39a0b14ae,0.523,0.5205,0.0,0.002441,0.003706231155666888,0.6587301521128109,0.007843137254902044,7054,False,0.00784313725490196,,
fgsm,lesion,78228039-bc86-44ce-8a13-57cf49ccf493,0.506,0.503,0.0,0.00293,0.005621679996194274,0.5211409126393746,0.007843137254901988,4415,False,0.00784313725490196,,
fgsm,lesion,af31012f-209d-41cf-a2f4-4ef1105067c9,0.512,0.5073,0.0,0.004883,0.004717300607885492,1.0350861347832765,0.007843137254902044,17417,False,0.00784313725490196,,
fgsm,lesion,0a15acdd-248c-47ff-abfc-d33f8a0cf417,0.5166,0.507,0.0,0.009766,0.005957430276365161,1.639234449653358,0.007843137254902044,43682,False,0.00784313725490196,,
fgsm,lesion,b3e8a708-d8e1-434e-92ca-5d5e79aca86e,0.5205,0.516,0.0,0.004395,0.0029916124165283017,1.4689507222943103,0.007843137254902044,35078,False,0.00784313725490196,,
fgsm,lesion,c60a0502-26cb-40a1-8343-43625a3c4e3f,0.5176,0.514,0.0,0.003418,0.0053015310128370794,0.6447135155313533,0.007843137254901988,6757,False,0.00784313725490196,,
fgsm,lesion,be8c0087-ae1c-4b60-acb0-4b2e6157eadb,0.5083,0.503,0.0,0.00537,0.00473843448614962,1.1335165059927048,0.007843137254902044,20887,False,0.00784313725490196,,
fgsm,lesion,42da1a6f-7984-4d82-b10a-603b8e3724c5,0.515,0.5127,0.0,0.002441,0.004208398643354384,0.5801271254973231,0.007843137254902044,5471,False,0.00784313725490196,,
fgsm,lesion,85727853-cb45-478d-a517-a0f0c85d0eb5,0.5254,0.518,0.0,0.007324,0.005588638314977783,1.310555144440893,0.007843137254902044,27921,False,0.00784313725490196,,
fgsm,lesion,8c2aa2bb-ac88-4f14-a322-72d7e23749e8,0.522,0.5107,0.0,0.01123,0.007339718083998527,1.530095372612008,0.007843137254902044,38059,False,0.00784313725490196,,
fgsm,lesion,5df1e543-92ca-42f2-94a8-7446f944a1ba,0.5073,0.501,0.0,0.006348,0.003989927908036212,1.5909200257267182,0.007843137254902044,41145,False,0.00784313725490196,,
fgsm,lesion,32e8b837-8656-47e1-87ec-b365c7670984,0.5103,0.51,0.0,0.0004883,0.0011822390144176208,0.4130139779037326,0.007843137254902044,2773,False,0.00784313725490196,,
fgsm,lesion,fb10f71b-fd9d-43cc-a310-c5b48b7d22c8,0.5137,0.506,0.0,0.007812,0.0072216739788141405,1.0818128803242013,0.007843137254901988,19025,False,0.00784313725490196,,
fgsm,lesion,9bc684ec-12a8-4c76-85a3-29a75d550968,0.5146,0.507,0.0,0.007812,0.006851225539221794,1.140306925638758,0.007843137254902044,21138,False,0.00784313725490196,,
fgsm,lesion,39919c47-0f93-417f-96fb-1aa8a6d6e7ab,0.5215,0.5156,0.0,0.00586,0.004449291188617961,1.3169232372330137,0.007843137254902044,28193,False,0.00784313725490196,,
fgsm,lesion,0d77cf1a-64d4-4f8a-938b-9b838d549090,0.5176,0.511,0.0,0.006348,0.004694685301793723,1.3520940797944145,0.007843137254902044,29719,False,0.00784313725490196,,
fgsm,lesion,9e6239f2-9352-4bad-a19a-22538ddd0e27,0.514,0.5117,0.0,0.002441,0.002419935120426793,1.0088725954644888,0.007843137254901988,16546,False,0.00784313725490196,,
fgsm,lesion,9efa04ab-254a-4047-8f2f-91e5fe93062f,0.5225,0.5195,0.0,0.00293,0.002845202855707541,1.0296937055545803,0.007843137254902044,17236,False,0.00784313725490196,,
fgsm,lesion,342bd0cf-b337-40e9-8512-eb170292e2f2,0.5195,0.518,0.0,0.001465,0.0040697927303722375,0.35993078919478366,0.007843137254902044,2106,False,0.00784313725490196,,
fgsm,lesion,67bc7433-4582-493a-af6b-82d0383d9c32,0.513,0.5103,0.0,0.00293,0.005206602121621685,0.5626870230332632,0.007843137254902044,5147,False,0.00784313725490196,,
fgsm,lesion,49f0fa25-89cd-41a7-9c70-4d7d8d9be572,0.522,0.515,0.0,0.006836,0.008084772942940927,0.84553239372306,0.007843137254902044,11622,False,0.00784313725490196,,
fgsm,lesion,c1273696-fdec-48a9-988c-74e57b6323fa,0.5024,0.498,1.0,0.004395,0.006115952789139308,0.7185358259540964,0.007843137254901988,8393,False,0.00784313725490196,,
fgsm,lesion,2fba3da2-e622-477e-a8fe-8fcc06550b25,0.514,0.5103,0.0,0.003906,0.0037764432847899984,1.0343727331927315,0.007843137254901988,17393,False,0.00784313725490196,,
fgsm,lesion,bf99f510-56e1-421b-ad0f-ad10f4cdd3a3,0.5205,0.5137,0.0,0.006836,0.00757553796304616,0.9023698986911098,0.007843137254902044,13237,False,0.00784313725490196,,
fgsm,lesion,3e3babaa-b242-4dac-a549-9c87dec28ead,0.511,0.5093,0.0,0.001953,0.0035080682724116944,0.5567522674171335,0.007843137254902044,5039,False,0.00784313725490196,,
fgsm,lesion,b7fe2048-abe7-4f69-b82a-ed93c354a8aa,0.517,0.506,0.0,0.01123,0.006514289784856319,1.7239743787518358,0.007843137254902044,48315,False,0.00784313725490196,,
fgsm,lesion,b829950f-6e68-4f84-9d7c-65a0aa3d0cab,0.515,0.5034,0.0,0.01172,0.011864612815863639,0.9877060518726122,0.007843137254901988,15859,False,0.00784313725490196,,
fgsm,lesion,01a7353d-25bb-4ff8-916b-f50dd541dccf,0.5146,0.511,0.0,0.003418,0.004182571268748165,0.8171931782042959,0.007843137254902044,10856,False,0.00784313725490196,,
fgsm,lesion,453a9434-2ca7-4a28-b6f3-833b994e6e73,0.5186,0.513,0.0,0.00537,0.005221964812898168,1.0285580026341499,0.007843137254902044,17198,False,0.00784313725490196,,
fgsm,lesion,df6fce59-efa3-41a1-bdf7-1ff27cad394f,0.517,0.514,0.0,0.00293,0.004961540659343782,0.5904793795990128,0.007843137254901988,5668,False,0.00784313725490196,,
fgsm,lesion,fdfce1ff-203e-4b23-a360-3803558a7f7a,0.5205,0.5176,0.0,0.00293,0.005325900685303917,0.5500830037678056,0.007843137254902044,4919,False,0.00784313725490196,,
fgsm,lesion,3b1a0e72-4870-4927-8171-293f1a767bde,0.516,0.5093,0.0,0.006836,0.005940273238970916,1.150778283354103,0.007843137254902044,21528,False,0.00784313725490196,,
fgsm,lesion,13932109-fbd1-4b6b-b81c-91682740cc50,0.518,0.509,0.0,0.00928,0.007709414141709154,1.2033785580040326,0.007843137254902044,23541,False,0.00784313725490196,,
fgsm,lesion,3817e718-4a42-4d67-a34a-ab1a4b9d52b3,0.503,0.4998,1.0,0.003174,0.006202142717035998,0.5117308981395616,0.007843137254901988,4257,False,0.00784313725490196,,
fgsm,lesion,bf3ef845-34ab-4b80-81e7-ac7a3b23485a,0.509,0.501,0.0,0.007812,0.013124687333920398,0.5952522654434542,0.007843137254902044,5760,False,0.00784313725490196,,
fgsm,lesion,b7b51f82-2aa9-4375-a84f-25c52eeb0b40,0.516,0.5103,0.0,0.00586,0.005537653534048297,1.0580970637828933,0.007843137254901988,18200,False,0.00784313725490196,,
fgsm,lesion,dd033b96-06ce-4587-b781-e0e2dd4026ac,0.523,0.517,0.0,0.00586,0.0063805568945972954,0.9183171677625549,0.007843137254902044,13709,False,0.00784313725490196,,
fgsm,lesion,8917b2df-a22a-4da0-935c-397926ad5a1a,0.513,0.508,0.0,0.00537,0.006241078844402423,0.8606034023118464,0.007843137254902044,12040,False,0.00784313725490196,,
fgsm,lesion,a81ed846-615a-4432-8e34-67b1169ebea5,0.5283,0.526,0.0,0.002441,0.0025991433515455595,0.9393118784913513,0.007843137254902044,14343,False,0.00784313725490196,,
fgsm,lesion,3f25e62e-b79f-4cdd-8607-adc010808d4c,0.5103,0.5093,0.0,0.000977,0.0016725417212379826,0.5838792963273588,0.007843137254901988,5542,False,0.00784313725490196,,
fgsm,lesion,b435cc3a-cc81-4361-ac91-235b4150265e,0.514,0.51,0.0,0.004395,0.0037767019882250356,1.1635896149429334,0.007843137254902044,22010,False,0.00784313725490196,,
fgsm,lesion,38b147a7-352b-4adb-88b5-2449d362acae,0.52,0.512,0.0,0.007812,0.0067578776355019755,1.1560582114388804,0.007843137254902044,21726,False,0.00784313725490196,,
fgsm,lesion,b6271674-f13d-4087-ae03-d6ae35381dfc,0.5176,0.5156,0.0,0.001953,0.003922236853305852,0.4979620134697992,0.007843137254901988,4031,False,0.00784313725490196,,
fgsm,lesion,059f1e59-573c-49d1-ac78-3323a2ff047f,0.506,0.505,0.0,0.000977,0.002913800601200441,0.33515075481131595,0.007843137254902044,1826,False,0.00784313725490196,,
fgsm,lesion,d20338e0-8ae9-4a30-9a0e-8225aae32073,0.516,0.5107,0.0,0.00537,0.005494008541922215,0.9776274743797001,0.007843137254902044,15537,False,0.00784313725490196,,
fgsm,lesion,94399962-8f89-4dfa-a93f-7a3df88feca5,0.522,0.5137,0.0,0.0083,0.006336059777918438,1.3100856806257006,0.007843137254902044,27901,False,0.00784313725490196,,
fgsm,lesion,d759f178-2451-47bc-80c0-2efe67588693,0.5176,0.515,0.0,0.002441,0.005824667313553935,0.4191494655964646,0.007843137254901988,2856,False,0.00784313725490196,,
fgsm,lesion,baf8fe18-a7ca-4e9c-b3dc-5c80d474545b,0.5195,0.517,0.0,0.002441,0.0034368760911961923,0.7103561929058421,0.007843137254902044,8203,False,0.00784313725490196,,
fgsm,lesion,9708b405-8887-4824-b354-f7c245eedfc3,0.522,0.5176,0.0,0.004395,0.004421988233064407,0.9937907959412949,0.007843137254902044,16055,False,0.00784313725490196,,
fgsm,lesion,f7856767-112d-4ff6-8b20-1188c0c47a1a,0.5205,0.517,0.0,0.003418,0.004939112947990975,0.6920207609342397,0.007843137254901988,7785,False,0.00784313725490196,,
fgsm,lesion,4fd86b92-7ee7-44b7-8b94-7bafbedfaedd,0.5205,0.508,0.0,0.012695,0.0089251400271833,1.422421650762059,0.007843137254901988,32891,False,0.00784313725490196,,
fgsm,lesion,b23184fc-0e6e-4802-a451-da82e2ac6e9a,0.5195,0.517,0.0,0.002441,0.004024976308824014,0.606564119246592,0.007843137254901988,5981,False,0.00784313725490196,,
fgsm,lesion,1923df31-e23a-4ee4-86f8-35d124af2f61,0.521,0.5127,0.0,0.0083,0.007604978202128221,1.0914930921994332,0.007843137254902044,19367,False,0.00784313725490196,,
fgsm,lesion,b6d61fae-fa1f-4328-b065-033ee168cd98,0.5073,0.503,0.0,0.004395,0.005301942751034499,0.828853007913585,0.007843137254901988,11168,False,0.00784313725490196,,
fgsm,lesion,6ccf77da-c917-4fc1-8bf7-f0e7bfd3acf4,0.5205,0.5146,0.0,0.00586,0.004012044724917486,1.4604460721708583,0.007843137254901988,34673,False,0.00784313725490196,,
fgsm,lesion,b5017804-ddc0-44fa-8d64-15628c25e031,0.512,0.5054,0.0,0.006836,0.007028887276517568,0.9725490196078322,0.007843137254902044,15376,False,0.00784313725490196,,
fgsm,lesion,37f025d9-05c0-4e27-9a75-2e6a2085fa30,0.4976,0.4958,1.0,0.001709,0.0038203771202537833,0.4473339366776186,0.007843137254901988,3253,False,0.00784313725490196,,
fgsm,lesion,2456fcb4-82bd-4fa9-8ef2-8e1250c3ff50,0.517,0.514,0.0,0.00293,0.0065643699830418255,0.4463013879358959,0.007843137254902044,3238,False,0.00784313725490196,,
fgsm,lesion,b090dd7d-b4d9-4ebe-b36d-95f83510e955,0.5166,0.5083,0.0,0.0083,0.006327787194326356,1.3117984110092713,0.007843137254902044,27974,False,0.00784313725490196,,
fgsm,lesion,67b8ef8a-5285-4eec-88c8-8f4fe53f0f6e,0.52,0.5176,0.0,0.002441,0.004615725791471982,0.5289322447086189,0.007843137254901988,4548,False,0.00784313725490196,,
fgsm,lesion,aafca7fa-b482-4e37-bbc4-96da4b744847,0.517,0.509,0.0,0.0083,0.005149037726948657,1.612103394594606,0.007843137254902044,42248,False,0.00784313725490196,,
fgsm,lesion,0808c4af-9ed6-46e3-a936-2cafb0004e6a,0.5234,0.519,0.0,0.004395,0.0038266652801637368,1.1483970742132201,0.007843137254902044,21439,False,0.00784313725490196,,
fgsm,lesion,01f3abc2-33c7-4ea2-a599-dc49b76fcfae,0.525,0.519,0.0,0.00586,0.006400664969178579,0.915432219028534,0.007843137254901988,13623,False,0.00784313725490196,,
fgsm,lesion,eb3d5fed-558d-4aba-b13e-f7917c49c79b,0.5234,0.521,0.0,0.002441,0.003922684534111245,0.6223814812389187,0.007843137254901988,6297,False,0.00784313725490196,,
