algorithm,mode,patient_id,clean_prob,adv_prob,success,confidence_drop,efficiency,l2_norm,linf_norm,l0_norm,param_use_torchattacks,param_epsilon,param_num_steps,param_alpha
fgsm,lesion,78228039-bc86-44ce-8a13-57cf49ccf493,0.506,0.503,0.0,0.00293,0.0056216799961942,0.5211409126393746,0.0078431372549019,4415,False,0.0078431372549019,,
fgsm,lesion,af31012f-209d-41cf-a2f4-4ef1105067c9,0.512,0.5073,0.0,0.004883,0.0047173006078854,1.0350861347832765,0.007843137254902,17417,False,0.0078431372549019,,
fgsm,lesion,c60a0502-26cb-40a1-8343-43625a3c4e3f,0.5176,0.514,0.0,0.003418,0.005301531012837,0.6447135155313533,0.0078431372549019,6757,False,0.0078431372549019,,
fgsm,lesion,be8c0087-ae1c-4b60-acb0-4b2e6157eadb,0.5083,0.503,0.0,0.00537,0.0047384344861496,1.1335165059927048,0.007843137254902,20887,False,0.0078431372549019,,
fgsm,lesion,42da1a6f-7984-4d82-b10a-603b8e3724c5,0.515,0.5127,0.0,0.002441,0.0042083986433543,0.5801271254973231,0.007843137254902,5471,False,0.0078431372549019,,
fgsm,lesion,32e8b837-8656-47e1-87ec-b365c7670984,0.5103,0.51,0.0,0.0004883,0.0011822390144176,0.4130139779037326,0.007843137254902,2773,False,0.0078431372549019,,
fgsm,lesion,fb10f71b-fd9d-43cc-a310-c5b48b7d22c8,0.5137,0.506,0.0,0.007812,0.0072216739788141,1.0818128803242013,0.0078431372549019,19025,False,0.0078431372549019,,
fgsm,lesion,9bc684ec-12a8-4c76-85a3-29a75d550968,0.5146,0.507,0.0,0.007812,0.0068512255392217,1.140306925638758,0.007843137254902,21138,False,0.0078431372549019,,
fgsm,lesion,39919c47-0f93-417f-96fb-1aa8a6d6e7ab,0.5215,0.5156,0.0,0.00586,0.0044492911886179,1.3169232372330135,0.007843137254902,28193,False,0.0078431372549019,,
fgsm,lesion,9e6239f2-9352-4bad-a19a-22538ddd0e27,0.514,0.5117,0.0,0.002441,0.0024199351204267,1.0088725954644888,0.0078431372549019,16546,False,0.0078431372549019,,
fgsm,lesion,9efa04ab-254a-4047-8f2f-91e5fe93062f,0.5225,0.5195,0.0,0.00293,0.0028452028557075,1.0296937055545805,0.007843137254902,17236,False,0.0078431372549019,,
fgsm,lesion,342bd0cf-b337-40e9-8512-eb170292e2f2,0.5195,0.518,0.0,0.001465,0.0040697927303722,0.3599307891947836,0.007843137254902,2106,False,0.0078431372549019,,
fgsm,lesion,67bc7433-4582-493a-af6b-82d0383d9c32,0.513,0.5103,0.0,0.00293,0.0052066021216216,0.5626870230332632,0.007843137254902,5147,False,0.0078431372549019,,
fgsm,lesion,49f0fa25-89cd-41a7-9c70-4d7d8d9be572,0.522,0.515,0.0,0.006836,0.0080847729429409,0.84553239372306,0.007843137254902,11622,False,0.0078431372549019,,
fgsm,lesion,c1273696-fdec-48a9-988c-74e57b6323fa,0.5024,0.498,1.0,0.004395,0.0061159527891393,0.7185358259540964,0.0078431372549019,8393,False,0.0078431372549019,,
fgsm,lesion,2fba3da2-e622-477e-a8fe-8fcc06550b25,0.514,0.5103,0.0,0.003906,0.0037764432847899,1.0343727331927317,0.0078431372549019,17393,False,0.0078431372549019,,
fgsm,lesion,bf99f510-56e1-421b-ad0f-ad10f4cdd3a3,0.5205,0.5137,0.0,0.006836,0.0075755379630461,0.9023698986911098,0.007843137254902,13237,False,0.0078431372549019,,
fgsm,lesion,3e3babaa-b242-4dac-a549-9c87dec28ead,0.511,0.5093,0.0,0.001953,0.0035080682724116,0.5567522674171335,0.007843137254902,5039,False,0.0078431372549019,,
fgsm,lesion,b829950f-6e68-4f84-9d7c-65a0aa3d0cab,0.515,0.5034,0.0,0.01172,0.0118646128158636,0.9877060518726122,0.0078431372549019,15859,False,0.0078431372549019,,
fgsm,lesion,01a7353d-25bb-4ff8-916b-f50dd541dccf,0.5146,0.511,0.0,0.003418,0.0041825712687481,0.8171931782042959,0.007843137254902,10856,False,0.0078431372549019,,
fgsm,lesion,453a9434-2ca7-4a28-b6f3-833b994e6e73,0.5186,0.513,0.0,0.00537,0.0052219648128981,1.02855800263415,0.007843137254902,17198,False,0.0078431372549019,,
fgsm,lesion,df6fce59-efa3-41a1-bdf7-1ff27cad394f,0.517,0.514,0.0,0.00293,0.0049615406593437,0.5904793795990128,0.0078431372549019,5668,False,0.0078431372549019,,
fgsm,lesion,fdfce1ff-203e-4b23-a360-3803558a7f7a,0.5205,0.5176,0.0,0.00293,0.0053259006853039,0.5500830037678056,0.007843137254902,4919,False,0.0078431372549019,,
fgsm,lesion,3b1a0e72-4870-4927-8171-293f1a767bde,0.516,0.5093,0.0,0.006836,0.0059402732389709,1.150778283354103,0.007843137254902,21528,False,0.0078431372549019,,
fgsm,lesion,13932109-fbd1-4b6b-b81c-91682740cc50,0.518,0.509,0.0,0.00928,0.0077094141417091,1.2033785580040326,0.007843137254902,23541,False,0.0078431372549019,,
fgsm,lesion,3817e718-4a42-4d67-a34a-ab1a4b9d52b3,0.503,0.4998,1.0,0.003174,0.0062021427170359,0.5117308981395616,0.0078431372549019,4257,False,0.0078431372549019,,
fgsm,lesion,bf3ef845-34ab-4b80-81e7-ac7a3b23485a,0.509,0.501,0.0,0.007812,0.0131246873339203,0.5952522654434542,0.007843137254902,5760,False,0.0078431372549019,,
fgsm,lesion,b7b51f82-2aa9-4375-a84f-25c52eeb0b40,0.516,0.5103,0.0,0.00586,0.0055376535340482,1.0580970637828933,0.0078431372549019,18200,False,0.0078431372549019,,
fgsm,lesion,dd033b96-06ce-4587-b781-e0e2dd4026ac,0.523,0.517,0.0,0.00586,0.0063805568945972,0.9183171677625548,0.007843137254902,13709,False,0.0078431372549019,,
fgsm,lesion,8917b2df-a22a-4da0-935c-397926ad5a1a,0.513,0.508,0.0,0.00537,0.0062410788444024,0.8606034023118464,0.007843137254902,12040,False,0.0078431372549019,,
fgsm,lesion,a81ed846-615a-4432-8e34-67b1169ebea5,0.5283,0.526,0.0,0.002441,0.0025991433515455,0.9393118784913512,0.007843137254902,14343,False,0.0078431372549019,,
fgsm,lesion,3f25e62e-b79f-4cdd-8607-adc010808d4c,0.5103,0.5093,0.0,0.000977,0.0016725417212379,0.5838792963273588,0.0078431372549019,5542,False,0.0078431372549019,,
fgsm,lesion,b435cc3a-cc81-4361-ac91-235b4150265e,0.514,0.51,0.0,0.004395,0.003776701988225,1.1635896149429334,0.007843137254902,22010,False,0.0078431372549019,,
fgsm,lesion,38b147a7-352b-4adb-88b5-2449d362acae,0.52,0.512,0.0,0.007812,0.0067578776355019,1.1560582114388804,0.007843137254902,21726,False,0.0078431372549019,,
fgsm,lesion,b6271674-f13d-4087-ae03-d6ae35381dfc,0.5176,0.5156,0.0,0.001953,0.0039222368533058,0.4979620134697992,0.0078431372549019,4031,False,0.0078431372549019,,
fgsm,lesion,059f1e59-573c-49d1-ac78-3323a2ff047f,0.506,0.505,0.0,0.000977,0.0029138006012004,0.3351507548113159,0.007843137254902,1826,False,0.0078431372549019,,
fgsm,lesion,d20338e0-8ae9-4a30-9a0e-8225aae32073,0.516,0.5107,0.0,0.00537,0.0054940085419222,0.9776274743797,0.007843137254902,15537,False,0.0078431372549019,,
fgsm,lesion,94399962-8f89-4dfa-a93f-7a3df88feca5,0.522,0.5137,0.0,0.0083,0.0063360597779184,1.3100856806257006,0.007843137254902,27901,False,0.0078431372549019,,
fgsm,lesion,d759f178-2451-47bc-80c0-2efe67588693,0.5176,0.515,0.0,0.002441,0.0058246673135539,0.4191494655964646,0.0078431372549019,2856,False,0.0078431372549019,,
fgsm,lesion,baf8fe18-a7ca-4e9c-b3dc-5c80d474545b,0.5195,0.517,0.0,0.002441,0.0034368760911961,0.7103561929058421,0.007843137254902,8203,False,0.0078431372549019,,
fgsm,lesion,9708b405-8887-4824-b354-f7c245eedfc3,0.522,0.5176,0.0,0.004395,0.0044219882330644,0.9937907959412948,0.007843137254902,16055,False,0.0078431372549019,,
fgsm,lesion,f7856767-112d-4ff6-8b20-1188c0c47a1a,0.5205,0.517,0.0,0.003418,0.0049391129479909,0.6920207609342397,0.0078431372549019,7785,False,0.0078431372549019,,
fgsm,lesion,b23184fc-0e6e-4802-a451-da82e2ac6e9a,0.5195,0.517,0.0,0.002441,0.004024976308824,0.606564119246592,0.0078431372549019,5981,False,0.0078431372549019,,
fgsm,lesion,1923df31-e23a-4ee4-86f8-35d124af2f61,0.521,0.5127,0.0,0.0083,0.0076049782021282,1.0914930921994332,0.007843137254902,19367,False,0.0078431372549019,,
fgsm,lesion,b6d61fae-fa1f-4328-b065-033ee168cd98,0.5073,0.503,0.0,0.004395,0.0053019427510344,0.828853007913585,0.0078431372549019,11168,False,0.0078431372549019,,
fgsm,lesion,b5017804-ddc0-44fa-8d64-15628c25e031,0.512,0.5054,0.0,0.006836,0.0070288872765175,0.9725490196078322,0.007843137254902,15376,False,0.0078431372549019,,
fgsm,lesion,37f025d9-05c0-4e27-9a75-2e6a2085fa30,0.4976,0.4958,1.0,0.001709,0.0038203771202537,0.4473339366776186,0.0078431372549019,3253,False,0.0078431372549019,,
fgsm,lesion,2456fcb4-82bd-4fa9-8ef2-8e1250c3ff50,0.517,0.514,0.0,0.00293,0.0065643699830418,0.4463013879358959,0.007843137254902,3238,False,0.0078431372549019,,
fgsm,lesion,b090dd7d-b4d9-4ebe-b36d-95f83510e955,0.5166,0.5083,0.0,0.0083,0.0063277871943263,1.3117984110092713,0.007843137254902,27974,False,0.0078431372549019,,
fgsm,lesion,67b8ef8a-5285-4eec-88c8-8f4fe53f0f6e,0.52,0.5176,0.0,0.002441,0.0046157257914719,0.5289322447086189,0.0078431372549019,4548,False,0.0078431372549019,,
fgsm,lesion,0808c4af-9ed6-46e3-a936-2cafb0004e6a,0.5234,0.519,0.0,0.004395,0.0038266652801637,1.14839707421322,0.007843137254902,21439,False,0.0078431372549019,,
fgsm,lesion,01f3abc2-33c7-4ea2-a599-dc49b76fcfae,0.525,0.519,0.0,0.00586,0.0064006649691785,0.915432219028534,0.0078431372549019,13623,False,0.0078431372549019,,
fgsm,lesion,eb3d5fed-558d-4aba-b13e-f7917c49c79b,0.5234,0.521,0.0,0.002441,0.0039226845341112,0.6223814812389187,0.0078431372549019,6297,False,0.0078431372549019,,
fgsm,lesion,2278d9f3-e7bf-4e36-a194-aaf5bdb20762,0.5127,0.507,0.0,0.00586,0.0049675697732374,1.1795254455994484,0.007843137254902,22617,False,0.0078431372549019,,
fgsm,lesion,ae06ef31-ae55-4e3c-9460-ae5c3733bedb,0.5166,0.5107,0.0,0.00586,0.0043616782423757,1.3433762489531365,0.007843137254902,29337,False,0.0078431372549019,,
fgsm,lesion,6365ff26-72cf-4428-8610-66aab9c787c9,0.518,0.5127,0.0,0.00537,0.0048779867794072,1.1010882038251146,0.007843137254902,19709,False,0.0078431372549019,,
fgsm,lesion,261341d3-1df2-4cf4-b9a8-b1e02a124900,0.5137,0.5103,0.0,0.003418,0.0038424403370615,0.889530717915965,0.007843137254902,12863,False,0.0078431372549019,,
fgsm,lesion,1d1c3fb7-71d6-4104-8a93-320e4959bbdb,0.523,0.52,0.0,0.00293,0.0040060988290673,0.7313068361374068,0.0078431372549019,8694,False,0.0078431372549019,,
fgsm,lesion,3fa13d7f-8b18-443d-8dfe-2b098bfec24a,0.524,0.516,0.0,0.007812,0.0063881044036013,1.2229762449897663,0.0078431372549019,24314,False,0.0078431372549019,,
fgsm,lesion,755c7169-e84a-4327-a4d6-b0ff906a88f8,0.5234,0.5195,0.0,0.003906,0.0040844100316953,0.9563804634801708,0.007843137254902,14869,False,0.0078431372549019,,
fgsm,lesion,5b684669-0ee0-44ff-851b-e2f6146c7e30,0.511,0.5093,0.0,0.001953,0.0040611243937952,0.4809320695452785,0.007843137254902,3760,False,0.0078431372549019,,
fgsm,lesion,6f0d2ff9-c0dc-48c3-a944-1f18dc185e1f,0.5137,0.5024,0.0,0.01123,0.0176052881397394,0.6379031393753336,0.0078431372549019,6615,False,0.0078431372549019,,
fgsm,lesion,f655a822-225d-4fe0-a69f-0886f91c5f2b,0.524,0.5225,0.0,0.001465,0.0028016537044808,0.5228496725489822,0.0078431372549019,4444,False,0.0078431372549019,,
fgsm,lesion,3bf6bb05-9ec6-4c32-a8c4-fdd7704c188c,0.522,0.518,0.0,0.003906,0.0046127316392152,0.8468409305808382,0.007843137254902,11658,False,0.0078431372549019,,
fgsm,lesion,ec4cf99b-0d23-4aa5-abac-3f8ae0257eb9,0.5195,0.5176,0.0,0.001953,0.0042922317073894,0.4550371671956137,0.007843137254902,3366,False,0.0078431372549019,,
fgsm,lesion,fd45f813-2237-4639-b340-2e1b97737da6,0.523,0.5205,0.0,0.002441,0.0028191147559692,0.8660187445861713,0.0078431372549019,12192,False,0.0078431372549019,,
fgsm,lesion,04e9f692-f3d6-496b-ae0c-905137cc1f84,0.5225,0.52,0.0,0.002441,0.0026358785847561,0.9262210474186264,0.007843137254902,13946,False,0.0078431372549019,,
fgsm,lesion,3f350a20-291b-4a3c-8e7b-72b885f19ec9,0.5254,0.519,0.0,0.006348,0.0059218635352372,1.071901801351976,0.007843137254902,18678,False,0.0078431372549019,,
fgsm,lesion,17477206-a644-49de-83a8-b32d5ba9ba5b,0.5176,0.512,0.0,0.00537,0.0061357291524329,0.8753798538374097,0.007843137254902,12457,False,0.0078431372549019,,
fgsm,lesion,a7cc220e-bef4-4d27-a921-7773ebef1282,0.5156,0.5146,0.0,0.000977,0.0015239986641791,0.6407895936614912,0.007843137254902,6675,False,0.0078431372549019,,
fgsm,lesion,a4a95682-8ee5-42a1-a957-a4e8a924da2f,0.519,0.5146,0.0,0.004395,0.0044509140570227,0.987332298307815,0.007843137254902,15847,False,0.0078431372549019,,
fgsm,lesion,b9a014f0-6ab0-449a-be4d-1911473dde10,0.513,0.5073,0.0,0.00586,0.0049965948695858,1.1726736113227665,0.007843137254902,22355,False,0.0078431372549019,,
fgsm,lesion,e6dc5d04-2f76-425f-99d7-cae3aa095122,0.516,0.5146,0.0,0.001465,0.0028471857783267,0.5144882826680182,0.0078431372549019,4303,False,0.0078431372549019,,
fgsm,lesion,abc07cd4-2d0f-4ad8-a516-b45d035dadb1,0.5146,0.5107,0.0,0.003906,0.0038025493056981,1.0272713508595406,0.0078431372549019,17155,False,0.0078431372549019,,
fgsm,lesion,b489923b-d8be-4e8d-8620-bea0343a2f67,0.5137,0.513,0.0,0.0004883,0.0010426785902829,0.4682950663067625,0.007843137254902,3565,False,0.0078431372549019,,
fgsm,lesion,c7024796-39ed-4eda-906d-65a1fb5d5c52,0.518,0.514,0.0,0.003906,0.0053780870481046,0.726327021351536,0.007843137254902,8576,False,0.0078431372549019,,
fgsm,lesion,fc0912c2-0cfc-420e-8c77-0fae34451d7e,0.516,0.5127,0.0,0.003418,0.0042960623881974,0.7956049978299999,0.007843137254902,10290,False,0.0078431372549019,,
fgsm,lesion,b3db4730-7c2d-4b91-b09b-2346fef7dc58,0.516,0.5103,0.0,0.00586,0.0058240584878758,1.006063890662678,0.007843137254902,16454,False,0.0078431372549019,,
fgsm,lesion,43605721-d0e0-4d58-b212-b05a295b21be,0.5176,0.5137,0.0,0.003906,0.0042707166731655,0.9146591207600367,0.007843137254902,13600,False,0.0078431372549019,,
fgsm,lesion,bd7e6f9f-2933-496e-b180-4799292c6afc,0.4968,0.495,1.0,0.001709,0.0033151745136891,0.5155035835342694,0.007843137254902,4320,False,0.0078431372549019,,
fgsm,lesion,0927e819-9640-487d-a04e-f5d4732dbe0a,0.517,0.507,0.0,0.010254,0.0142850309878473,0.7178077608563093,0.0078431372549019,8376,False,0.0078431372549019,,
fgsm,lesion,0a6a5956-58cf-4f17-9e39-7e0d17310f67,0.5156,0.509,0.0,0.006836,0.006913182113548,0.988826464946077,0.007843137254902,15895,False,0.0078431372549019,,
fgsm,lesion,7e2b8ceb-9db2-4159-9e63-96d734dd1218,0.521,0.516,0.0,0.004883,0.0058162728368525,0.8395088364664037,0.007843137254902,11457,False,0.0078431372549019,,
